Current Time,Time Since Program Started (s),Autonomous Mode (On/Off),Cruise Control (Active/Inactive),Shift Up PRND (Event),Shift Down PRND (Event),Quit (Event),Increase CC (Event),Decrease CC (Event),Steer (Value),Brake (On/Off),Gas (Value),Maximum Speed Recall (MPH),Average Speed (MPH),Current Speed (MPH),Motor PWM Value,Gear Mode,Cruise Control Target Speed (MPH),LiDAR Front Distance (m),LiDAR Left Distance (m),LiDAR Right Distance (m),LiDAR Back Distance (m),LiDAR Determined Direction,Target Heading (deg),Stop Reason,CPU Usage (%),Memory Usage (%),Number of LiDAR Points in Scan,Time Since Last Hall Sensor Pulse (s),CPU Temp (C),AEB Enabled (On/Off),AEB Triggered (On/Off),PID Output (Cruise Control),LiDAR Best Heading (deg),LiDAR Heading Confidence,LiDAR Forward Clearance (m),Camera Steering Bias,Camera Confidence,Camera Left Edge Found,Camera Right Edge Found,Camera Corridor Width (px),Driveway Cut Suspected
2026-04-25 13:37:29,3.78,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.55,0.79,0.58,0.57,STOP_WARNING,0.00,aeb_stop,21.60,12.80,504,3.78,47.7,1,1,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-25 13:37:30,4.79,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.55,0.79,1.28,0.22,STOP_WARNING,0.00,aeb_stop,12.60,12.80,504,4.79,47.7,1,1,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-25 13:37:31,5.80,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.55,0.79,0.43,0.41,STOP_WARNING,0.00,aeb_stop,12.40,12.80,504,5.80,47.7,1,1,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-25 13:37:32,6.81,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.55,0.79,0.48,0.45,STOP_WARNING,0.00,aeb_stop,12.10,12.70,504,0.09,47.2,1,1,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-25 13:37:33,7.83,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.55,0.79,0.38,0.41,STOP_WARNING,0.00,aeb_stop,13.30,12.70,504,0.87,48.3,1,1,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-25 13:37:34,8.84,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.55,0.79,0.39,0.37,STOP_WARNING,0.00,aeb_stop,12.60,12.70,504,1.88,48.3,1,1,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-25 13:37:35,9.85,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.55,0.79,0.40,0.38,STOP_WARNING,0.00,aeb_stop,12.90,12.70,504,0.82,47.2,1,1,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-25 13:37:36,10.86,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.55,0.79,1.28,0.17,STOP_WARNING,0.00,aeb_stop,15.20,12.70,504,0.07,47.7,1,1,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-25 13:37:37,11.88,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.55,0.79,1.28,0.11,STOP_WARNING,0.00,aeb_stop,13.80,12.70,504,0.00,47.2,1,1,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-25 13:37:39,12.99,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.56,0.81,1.39,0.10,STOP_WARNING,0.00,aeb_stop,14.10,12.60,504,0.31,47.2,1,1,0.00,0.00,0.00,0.56,0.00,0.00,0,0,0.00,0
2026-04-25 13:37:39,13.89,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.56,0.81,1.28,0.08,STOP_WARNING,0.00,aeb_stop,15.70,12.60,504,1.22,46.1,1,1,0.00,0.00,0.00,0.56,0.00,0.00,0,0,0.00,0
2026-04-25 13:37:40,14.90,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.57,0.81,1.39,0.06,STOP_WARNING,0.00,aeb_stop,15.00,12.60,504,0.01,47.2,1,1,0.00,0.00,0.00,0.57,0.00,0.00,0,0,0.00,0
2026-04-25 13:37:41,15.92,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.19,0.89,0.07,0.02,WARN_WARNING,0.00,,14.50,12.60,504,0.03,47.2,1,0,0.00,0.00,0.00,1.19,0.00,0.00,0,0,0.00,0
2026-04-25 13:37:42,16.93,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.57,0.82,1.30,0.12,STOP_WARNING,0.00,aeb_stop,14.50,12.50,504,0.24,47.2,1,1,0.00,0.00,0.00,0.57,0.00,0.00,0,0,0.00,0
2026-04-25 13:37:43,17.94,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.57,0.83,1.28,0.21,STOP_WARNING,0.00,aeb_stop,14.10,12.50,504,0.01,46.6,1,1,0.00,0.00,0.00,0.57,0.00,0.00,0,0,0.00,0
