Current Time,Time Since Program Started (s),Autonomous Mode (On/Off),Cruise Control (Active/Inactive),Shift Up PRND (Event),Shift Down PRND (Event),Quit (Event),Increase CC (Event),Decrease CC (Event),Steer (Value),Brake (On/Off),Gas (Value),Maximum Speed Recall (MPH),Average Speed (MPH),Current Speed (MPH),Motor PWM Value,Gear Mode,Cruise Control Target Speed (MPH),LiDAR Front Distance (m),LiDAR Left Distance (m),LiDAR Right Distance (m),LiDAR Back Distance (m),LiDAR Determined Direction,Target Heading (deg),Stop Reason,CPU Usage (%),Memory Usage (%),Number of LiDAR Points in Scan,Time Since Last Hall Sensor Pulse (s),CPU Temp (C),AEB Enabled (On/Off),AEB Triggered (On/Off),PID Output (Cruise Control),LiDAR Best Heading (deg),LiDAR Heading Confidence,LiDAR Forward Clearance (m),Camera Steering Bias,Camera Confidence,Camera Left Edge Found,Camera Right Edge Found,Camera Corridor Width (px),Driveway Cut Suspected
2026-04-25 13:32:49,3.87,0,0,0,0,0,0,0,-1.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.55,0.79,0.35,0.41,STOP_WARNING,0.00,aeb_stop,22.80,12.90,504,3.87,48.3,1,1,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-25 13:32:50,4.88,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.54,0.79,0.34,0.36,STOP_WARNING,0.00,aeb_stop,16.60,12.90,504,4.88,48.3,1,1,0.00,0.00,0.00,0.54,0.00,0.00,0,0,0.00,0
2026-04-25 13:32:51,5.89,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.54,0.79,0.40,0.35,STOP_WARNING,0.00,aeb_stop,14.50,12.90,504,5.89,47.2,1,1,0.00,0.00,0.00,0.54,0.00,0.00,0,0,0.00,0
2026-04-25 13:32:52,6.90,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.55,0.79,0.41,0.33,STOP_WARNING,0.00,aeb_stop,17.40,12.80,504,6.90,46.6,1,1,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-25 13:32:53,7.92,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.55,0.79,0.40,0.33,STOP_WARNING,0.00,aeb_stop,16.10,12.80,504,7.92,47.7,1,1,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-25 13:32:55,8.92,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.54,0.79,0.40,0.34,STOP_WARNING,0.00,aeb_stop,13.90,12.80,504,8.92,47.7,1,1,0.00,0.00,0.00,0.54,0.00,0.00,0,0,0.00,0
2026-04-25 13:32:56,9.93,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.54,0.79,0.40,0.34,STOP_WARNING,0.00,aeb_stop,14.10,12.70,504,9.93,48.3,1,1,0.00,0.00,0.00,0.54,0.00,0.00,0,0,0.00,0
2026-04-25 13:32:57,10.94,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.54,0.79,0.39,0.34,STOP_WARNING,0.00,aeb_stop,14.70,12.70,504,10.94,47.7,1,1,0.00,0.00,0.00,0.54,0.00,0.00,0,0,0.00,0
2026-04-25 13:32:58,12.05,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.55,0.79,0.39,0.33,STOP_WARNING,0.00,aeb_stop,14.20,12.70,504,12.05,47.2,1,1,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-25 13:32:59,12.95,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.54,0.79,0.39,0.34,STOP_WARNING,0.00,aeb_stop,14.10,12.60,504,12.95,47.7,1,1,0.00,0.00,0.00,0.54,0.00,0.00,0,0,0.00,0
2026-04-25 13:33:00,13.97,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.54,0.79,0.39,0.34,STOP_WARNING,0.00,aeb_stop,15.30,12.60,504,13.97,47.7,1,1,0.00,0.00,0.00,0.54,0.00,0.00,0,0,0.00,0
2026-04-25 13:33:01,14.98,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.54,0.79,0.38,0.34,STOP_WARNING,0.00,aeb_stop,16.80,12.50,504,14.98,47.2,1,1,0.00,0.00,0.00,0.54,0.00,0.00,0,0,0.00,0
2026-04-25 13:33:02,15.99,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.54,0.79,0.39,0.34,STOP_WARNING,0.00,aeb_stop,13.80,12.50,504,15.99,48.8,1,1,0.00,0.00,0.00,0.54,0.00,0.00,0,0,0.00,0
2026-04-25 13:33:03,17.00,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.54,0.79,1.28,0.49,STOP_WARNING,0.00,aeb_stop,14.30,12.50,504,17.00,47.2,1,1,0.00,0.00,0.00,0.54,0.00,0.00,0,0,0.00,0
2026-04-25 13:33:04,18.01,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.55,0.79,0.41,0.41,STOP_WARNING,0.00,aeb_stop,14.70,12.40,504,18.01,46.6,1,1,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-25 13:33:05,19.02,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.54,0.79,0.38,0.31,STOP_WARNING,0.00,aeb_stop,14.50,12.40,504,19.02,47.7,1,1,0.00,0.00,0.00,0.54,0.00,0.00,0,0,0.00,0
2026-04-25 13:33:06,20.03,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.55,0.79,0.39,0.31,STOP_WARNING,0.00,aeb_stop,13.50,12.30,504,20.03,47.2,1,1,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-25 13:33:07,21.04,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.55,0.79,0.39,0.31,STOP_WARNING,0.00,aeb_stop,11.10,12.30,504,21.04,47.7,1,1,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
