Current Time,Time Since Program Started (s),Autonomous Mode (On/Off),Cruise Control (Active/Inactive),Shift Up PRND (Event),Shift Down PRND (Event),Quit (Event),Increase CC (Event),Decrease CC (Event),Steer (Value),Brake (On/Off),Gas (Value),Maximum Speed Recall (MPH),Average Speed (MPH),Current Speed (MPH),Motor PWM Value,Gear Mode,Cruise Control Target Speed (MPH),LiDAR Front Distance (m),LiDAR Left Distance (m),LiDAR Right Distance (m),LiDAR Back Distance (m),LiDAR Determined Direction,Target Heading (deg),Stop Reason,CPU Usage (%),Memory Usage (%),Number of LiDAR Points in Scan,Time Since Last Hall Sensor Pulse (s),CPU Temp (C),AEB Enabled (On/Off),AEB Triggered (On/Off),PID Output (Cruise Control),LiDAR Best Heading (deg),LiDAR Heading Confidence,LiDAR Forward Clearance (m),Camera Steering Bias,Camera Confidence,Camera Left Edge Found,Camera Right Edge Found,Camera Corridor Width (px),Driveway Cut Suspected,Front Ultrasonic Distance (cm)
2026-03-28 17:16:39,12.67,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.79,1.06,0.40,0.38,CAUTION_WARNING,0.00,,15.50,14.80,504,10.08,67.0,1,0,0.00,0.00,0.00,0.79,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:40,13.67,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.79,1.06,0.34,0.38,CAUTION_WARNING,0.00,,19.20,14.80,504,11.08,65.9,1,0,0.00,0.00,0.00,0.79,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:41,14.69,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.78,1.06,0.32,0.38,CAUTION_WARNING,0.00,,20.80,14.80,504,12.10,68.6,1,0,0.00,0.00,0.00,0.78,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:42,15.70,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.79,1.06,0.35,0.38,CAUTION_WARNING,0.00,,19.20,14.80,504,13.11,67.5,1,0,0.00,0.00,0.00,0.79,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:43,16.71,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.78,1.06,0.37,0.38,CAUTION_WARNING,0.00,,18.40,14.80,504,14.12,67.5,1,0,0.00,0.00,0.00,0.78,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:44,17.73,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.79,1.06,0.40,0.38,CAUTION_WARNING,0.00,,17.80,14.90,504,15.14,66.4,1,0,0.00,0.00,0.00,0.79,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:45,18.74,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.79,1.06,0.32,0.38,CAUTION_WARNING,0.00,,29.80,15.00,504,16.14,68.1,1,0,0.00,0.00,0.00,0.79,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:46,19.75,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.79,1.06,0.42,0.38,CAUTION_WARNING,0.00,,19.20,15.00,504,17.16,68.1,1,0,0.00,0.00,0.00,0.79,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:47,20.77,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.78,1.06,0.38,0.38,CAUTION_WARNING,0.00,,23.30,14.90,504,18.17,68.6,1,0,0.00,0.00,0.00,0.78,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:48,21.78,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.79,1.06,0.32,0.38,CAUTION_WARNING,0.00,,16.40,14.90,504,19.19,68.1,1,0,0.00,0.00,0.00,0.79,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:49,22.79,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.10,0.05,0.39,0.08,STOP_WARNING,0.00,,10.40,14.90,504,20.20,68.1,1,0,0.00,0.00,0.00,0.10,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:50,23.81,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.77,1.06,0.39,0.38,CAUTION_WARNING,0.00,,14.90,14.90,504,21.22,67.0,1,0,0.00,0.00,0.00,0.77,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:51,24.82,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.78,1.06,0.33,0.38,CAUTION_WARNING,0.00,,21.40,14.90,504,22.23,68.1,1,0,0.00,0.00,0.00,0.78,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:52,25.83,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.78,1.06,0.40,0.38,CAUTION_WARNING,0.00,,24.20,14.90,504,23.24,68.1,1,0,0.00,0.00,0.00,0.78,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:53,26.84,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.78,1.06,0.33,0.38,CAUTION_WARNING,0.00,,21.50,14.90,504,24.25,67.5,1,0,0.00,0.00,0.00,0.78,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:54,27.85,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.78,1.06,0.36,0.38,CAUTION_WARNING,0.00,,18.50,14.90,504,25.26,68.1,1,0,0.00,0.00,0.00,0.78,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:55,28.87,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.78,1.06,0.37,0.38,CAUTION_WARNING,0.00,,23.50,14.80,504,26.27,68.6,1,0,0.00,0.00,0.00,0.78,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:56,29.88,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.77,1.06,0.41,0.38,CAUTION_WARNING,0.00,,11.10,14.80,504,27.29,67.0,1,0,0.00,0.00,0.00,0.77,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:57,30.89,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.77,1.06,0.33,0.38,CAUTION_WARNING,0.00,,7.40,14.70,504,28.30,68.1,1,0,0.00,0.00,0.00,0.77,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:58,31.90,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.77,1.06,0.40,0.38,CAUTION_WARNING,0.00,,8.60,14.70,504,29.31,67.5,1,0,0.00,0.00,0.00,0.77,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:16:59,32.91,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.79,1.06,0.39,0.38,CAUTION_WARNING,0.00,,11.70,14.70,504,30.32,68.6,1,0,0.00,0.00,0.00,0.79,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:17:00,33.92,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.79,1.06,0.34,0.38,CAUTION_WARNING,0.00,,15.00,14.70,504,31.33,67.0,1,0,0.00,0.00,0.00,0.79,0.00,0.00,0,0,0.00,0,0.00
2026-03-28 17:17:01,34.92,0,0,0,0,1,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.78,1.06,0.37,0.38,CAUTION_WARNING,0.00,,7.30,14.70,504,32.32,66.4,1,0,0.00,0.00,0.00,0.78,0.00,0.00,0,0,0.00,0,0.00
