Current Time,Time Since Program Started (s),Autonomous Mode (On/Off),Cruise Control (Active/Inactive),Shift Up PRND (Event),Shift Down PRND (Event),Quit (Event),Increase CC (Event),Decrease CC (Event),Steer (Value),Brake (On/Off),Gas (Value),Maximum Speed Recall (MPH),Average Speed (MPH),Current Speed (MPH),Motor PWM Value,Gear Mode,Cruise Control Target Speed (MPH),LiDAR Front Distance (m),LiDAR Left Distance (m),LiDAR Right Distance (m),LiDAR Back Distance (m),LiDAR Determined Direction,Target Heading (deg),Stop Reason,CPU Usage (%),Memory Usage (%),Number of LiDAR Points in Scan,Time Since Last Hall Sensor Pulse (s),CPU Temp (C),AEB Enabled (On/Off),AEB Triggered (On/Off),PID Output (Cruise Control),LiDAR Best Heading (deg),LiDAR Heading Confidence,LiDAR Forward Clearance (m),Camera Steering Bias,Camera Confidence,Camera Left Edge Found,Camera Right Edge Found,Camera Corridor Width (px),Driveway Cut Suspected
2026-04-26 17:52:23,10.10,0,0,0,1,0,0,0,1.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.53,0.54,0.56,0.84,STOP_WARNING,0.00,aeb_stop,8.90,13.30,504,10.10,36.2,1,1,0.00,0.00,0.00,0.53,0.00,0.00,0,0,0.00,0
2026-04-26 17:52:25,11.11,0,0,1,0,0,0,0,1.00,0,1.00,0.00,0.00,0.00,-0.08,R,0.00,0.53,0.54,0.56,0.84,STOP_WARNING,0.00,,16.10,13.30,504,0.70,35.6,1,0,0.00,0.00,0.00,0.53,0.00,0.00,0,0,0.00,0
2026-04-26 17:52:26,12.12,0,0,0,0,0,0,0,1.00,0,1.00,0.10,0.00,0.10,-0.59,R,0.00,0.54,0.56,0.57,0.83,STOP_WARNING,0.00,,15.00,13.30,504,0.00,34.5,1,0,0.00,0.00,0.00,0.54,0.00,0.00,0,0,0.00,0
2026-04-26 17:52:27,13.13,0,0,1,0,0,0,0,0.00,0,0.00,0.98,0.05,0.67,0.00,D,0.00,0.78,1.15,0.75,0.60,WARN_WARNING,0.00,,15.70,13.30,504,0.01,37.3,1,0,0.00,0.00,0.00,0.78,0.00,0.00,0,0,0.00,0
2026-04-26 17:52:28,14.15,0,0,0,0,0,0,0,-0.28,0,1.00,0.98,0.06,0.12,0.44,D,0.00,0.79,1.14,0.75,0.59,WARN_WARNING,0.00,,13.70,13.30,504,0.01,36.2,1,0,0.00,0.00,0.00,0.79,0.00,0.00,0,0,0.00,0
2026-04-26 17:52:29,15.16,0,0,0,0,0,0,0,-0.28,1,0.00,0.98,0.09,0.58,0.00,D,0.00,0.56,0.81,0.55,0.71,STOP_WARNING,0.00,aeb_stop,14.40,13.20,504,0.00,36.7,1,1,0.00,0.00,0.00,0.56,0.00,0.00,0,0,0.00,0
2026-04-26 17:52:30,16.17,0,0,0,0,0,0,0,-1.00,1,0.00,0.98,0.09,0.00,0.00,D,0.00,0.55,0.82,0.54,0.71,STOP_WARNING,0.00,aeb_stop,13.20,13.20,504,0.45,37.3,1,1,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-26 17:52:31,17.18,0,0,0,1,0,0,0,1.00,1,0.00,0.98,0.08,0.00,0.00,N,0.00,0.55,0.83,0.54,0.71,STOP_WARNING,0.00,aeb_stop,15.60,13.10,504,1.46,37.8,1,1,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-26 17:52:32,18.19,0,0,0,1,0,0,0,1.00,0,1.00,0.98,0.08,0.04,-0.47,R,0.00,0.71,0.82,0.57,0.70,WARN_WARNING,0.00,,14.60,13.10,504,0.00,36.7,1,0,0.00,0.00,0.00,0.71,0.00,0.00,0,0,0.00,0
2026-04-26 17:52:33,19.20,0,0,1,0,0,0,0,0.00,0,1.00,0.98,0.09,0.35,0.02,D,0.00,0.94,0.68,0.67,0.67,WARN_WARNING,0.00,,17.30,13.10,504,0.02,36.2,1,0,0.00,0.00,0.00,0.94,0.00,0.00,0,0,0.00,0
