Current Time,Time Since Program Started (s),Autonomous Mode (On/Off),Cruise Control (Active/Inactive),Shift Up PRND (Event),Shift Down PRND (Event),Quit (Event),Increase CC (Event),Decrease CC (Event),Steer (Value),Brake (On/Off),Gas (Value),Maximum Speed Recall (MPH),Average Speed (MPH),Current Speed (MPH),Motor PWM Value,Gear Mode,Cruise Control Target Speed (MPH),LiDAR Front Distance (m),LiDAR Left Distance (m),LiDAR Right Distance (m),LiDAR Back Distance (m),LiDAR Determined Direction,Target Heading (deg),Stop Reason,CPU Usage (%),Memory Usage (%),Number of LiDAR Points in Scan,Time Since Last Hall Sensor Pulse (s),CPU Temp (C),AEB Enabled (On/Off),AEB Triggered (On/Off),PID Output (Cruise Control),LiDAR Best Heading (deg),LiDAR Heading Confidence,LiDAR Forward Clearance (m),Camera Steering Bias,Camera Confidence,Camera Left Edge Found,Camera Right Edge Found,Camera Corridor Width (px),Driveway Cut Suspected
2026-04-25 14:43:30,3.98,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.89,0.75,0.48,0.48,WARN_WARNING,0.00,,21.30,12.60,504,3.98,41.1,1,0,0.00,0.00,0.00,0.89,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:31,4.99,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.88,0.75,0.48,0.48,WARN_WARNING,0.00,,11.60,12.60,504,4.99,40.0,1,0,0.00,0.00,0.00,0.88,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:32,6.00,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.89,0.74,0.48,0.48,WARN_WARNING,0.00,,12.80,12.60,504,6.00,40.6,1,0,0.00,0.00,0.00,0.89,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:33,7.01,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.88,0.75,0.48,0.48,WARN_WARNING,0.00,,12.80,12.60,504,7.01,40.6,1,0,0.00,0.00,0.00,0.88,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:34,8.03,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.89,0.75,0.48,0.48,WARN_WARNING,0.00,,13.90,12.60,504,8.03,41.1,1,0,0.00,0.00,0.00,0.89,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:35,9.04,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.88,0.74,0.48,0.48,WARN_WARNING,0.00,,12.60,12.60,504,9.04,42.2,1,0,0.00,0.00,0.00,0.88,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:36,10.05,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.89,0.74,0.48,0.48,WARN_WARNING,0.00,,12.90,12.50,504,10.05,42.2,1,0,0.00,0.00,0.00,0.89,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:37,11.06,0,0,0,1,0,0,0,-1.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.87,0.75,0.48,0.48,WARN_WARNING,0.00,,15.20,12.60,504,11.06,42.2,1,0,0.00,0.00,0.00,0.87,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:38,12.07,0,0,1,0,0,0,0,-1.00,0,1.00,0.00,0.00,0.00,-0.34,R,0.00,0.55,0.75,0.48,0.48,STOP_WARNING,0.00,,16.70,12.50,504,12.07,42.2,1,0,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:39,13.09,0,0,0,0,0,0,0,-1.00,0,0.00,0.00,0.00,0.00,-0.01,R,0.00,0.56,0.75,0.48,0.48,STOP_WARNING,0.00,,18.20,12.50,504,13.09,42.2,1,0,0.00,0.00,0.00,0.56,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:40,14.10,0,0,0,0,0,0,0,-1.00,0,1.00,0.00,0.00,0.00,-0.10,R,0.00,0.56,0.74,0.48,0.48,STOP_WARNING,0.00,,17.40,12.40,504,14.10,41.7,1,0,0.00,0.00,0.00,0.56,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:41,15.11,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,-0.00,R,0.00,0.55,0.75,0.48,0.48,STOP_WARNING,0.00,,16.50,12.50,504,15.11,40.6,1,0,0.00,0.00,0.00,0.55,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:42,16.11,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,-0.00,R,0.00,0.37,0.33,0.48,0.48,STOP_WARNING,0.00,,16.20,12.50,504,16.11,41.7,1,0,0.00,0.00,0.00,0.37,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:43,17.12,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,-0.00,R,0.00,0.25,0.36,0.48,0.48,STOP_WARNING,0.00,,13.90,12.70,504,17.12,41.7,1,0,0.00,0.00,0.00,0.25,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:44,18.14,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,-0.00,R,0.00,0.27,0.36,0.48,0.48,STOP_WARNING,0.00,,15.50,12.70,504,0.13,41.1,1,0,0.00,0.00,0.00,0.27,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:45,19.15,0,0,0,0,0,0,0,-1.00,0,1.00,0.00,0.00,0.00,-0.03,R,0.00,0.39,0.52,0.48,0.48,STOP_WARNING,0.00,,16.10,12.60,504,0.00,40.6,1,0,0.00,0.00,0.00,0.39,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:46,20.16,0,0,0,0,0,0,0,-1.00,0,1.00,0.04,0.00,0.04,-0.53,R,0.00,0.47,0.48,0.48,0.48,STOP_WARNING,0.00,,16.20,12.60,504,0.01,41.1,1,0,0.00,0.00,0.00,0.47,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:47,21.17,0,0,0,0,0,0,0,-1.00,0,0.00,1.23,0.03,1.23,-0.57,R,0.00,0.52,0.80,0.46,1.18,STOP_WARNING,0.00,,16.90,12.60,504,0.00,41.7,1,0,0.00,0.00,0.00,0.52,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:48,22.18,0,0,0,0,0,0,0,-1.00,0,0.00,1.23,0.08,1.01,-0.40,R,0.00,0.94,0.94,3.13,0.81,WARN_WARNING,0.00,,18.90,12.50,504,0.00,41.7,1,0,0.00,0.00,0.00,0.94,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:49,23.29,0,0,0,0,0,0,0,0.00,0,0.00,1.23,0.10,0.00,-0.00,R,0.00,1.43,1.18,0.73,0.56,^,0.00,,16.40,12.50,504,0.20,40.6,1,0,0.00,0.00,0.00,1.43,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:50,24.20,0,0,0,0,0,0,0,0.00,0,0.00,1.23,0.09,0.00,-0.00,R,0.00,1.44,1.18,0.72,0.27,^,0.00,,14.50,12.60,504,1.10,41.7,1,0,0.00,0.00,0.00,1.44,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:51,25.21,0,0,1,0,0,0,0,1.00,0,1.00,1.23,0.09,0.00,0.17,D,0.00,1.44,1.18,0.73,0.25,^,0.00,,15.80,12.50,504,0.25,41.7,1,0,0.00,0.00,0.00,1.44,0.00,0.00,0,0,0.00,0
2026-04-25 14:43:52,26.22,0,0,0,0,0,0,0,0.57,0,1.00,1.23,0.09,0.46,0.68,D,0.00,1.53,1.17,0.71,0.33,^,0.00,,16.50,12.40,504,0.00,41.1,1,0,0.00,0.00,0.00,1.53,0.00,0.00,0,0,0.00,0
