Current Time,Time Since Program Started (s),Autonomous Mode (On/Off),Cruise Control (Active/Inactive),Shift Up PRND (Event),Shift Down PRND (Event),Quit (Event),Increase CC (Event),Decrease CC (Event),Steer (Value),Brake (On/Off),Gas (Value),Maximum Speed Recall (MPH),Average Speed (MPH),Current Speed (MPH),Motor PWM Value,Gear Mode,Cruise Control Target Speed (MPH),LiDAR Front Distance (m),LiDAR Left Distance (m),LiDAR Right Distance (m),LiDAR Back Distance (m),LiDAR Determined Direction,Target Heading (deg),Stop Reason,CPU Usage (%),Memory Usage (%),Number of LiDAR Points in Scan,Time Since Last Hall Sensor Pulse (s),CPU Temp (C),AEB Enabled (On/Off),AEB Triggered (On/Off),PID Output (Cruise Control),LiDAR Best Heading (deg),LiDAR Heading Confidence,LiDAR Forward Clearance (m),Camera Steering Bias,Camera Confidence,Camera Left Edge Found,Camera Right Edge Found,Camera Corridor Width (px),Driveway Cut Suspected,Front Ultrasonic Distance (cm)
2026-03-29 15:06:12,25.60,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.88,0.52,0.56,0.52,CAUTION_WARNING,0.00,,6.90,9.60,504,25.60,52.7,1,0,0.00,0.00,0.00,0.88,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:13,26.61,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.88,0.52,0.56,0.52,CAUTION_WARNING,0.00,,10.60,9.60,504,26.61,53.2,1,0,0.00,0.00,0.00,0.88,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:14,27.63,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.87,0.52,0.56,0.52,CAUTION_WARNING,0.00,,8.30,9.60,504,27.63,52.1,1,0,0.00,0.00,0.00,0.87,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:15,28.64,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.88,0.52,0.56,0.52,CAUTION_WARNING,0.00,,10.10,9.60,504,28.64,52.1,1,0,0.00,0.00,0.00,0.88,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:16,29.65,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.87,0.52,0.56,0.52,CAUTION_WARNING,0.00,,7.60,9.60,504,29.65,53.2,1,0,0.00,0.00,0.00,0.87,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:17,30.67,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.86,0.52,0.56,0.52,CAUTION_WARNING,0.00,,10.10,9.70,504,30.67,53.8,1,0,0.00,0.00,0.00,0.86,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:18,31.68,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.87,0.52,0.56,0.52,CAUTION_WARNING,0.00,,8.30,9.60,504,31.68,52.7,1,0,0.00,0.00,0.00,0.87,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:19,32.69,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.87,0.52,0.56,0.52,CAUTION_WARNING,0.00,,9.20,9.60,504,32.69,51.6,1,0,0.00,0.00,0.00,0.87,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:20,33.71,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.86,0.52,0.56,0.52,CAUTION_WARNING,0.00,,12.60,9.50,504,33.71,52.7,1,0,0.00,0.00,0.00,0.86,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:21,34.72,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.88,0.52,0.56,0.52,CAUTION_WARNING,0.00,,7.80,9.40,504,34.72,53.8,1,0,0.00,0.00,0.00,0.88,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:22,35.73,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.87,0.52,0.56,0.52,CAUTION_WARNING,0.00,,11.20,9.40,504,35.73,53.2,1,0,0.00,0.00,0.00,0.87,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:23,36.74,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.87,0.52,0.56,0.52,CAUTION_WARNING,0.00,,8.20,9.50,504,36.74,53.8,1,0,0.00,0.00,0.00,0.87,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:24,37.76,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.88,0.52,0.56,0.52,CAUTION_WARNING,0.00,,11.00,9.60,504,37.76,53.2,1,0,0.00,0.00,0.00,0.88,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:25,38.77,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.89,0.52,0.56,0.52,CAUTION_WARNING,0.00,,9.00,9.60,504,38.77,53.2,1,0,0.00,0.00,0.00,0.89,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:26,39.78,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.87,0.52,0.56,0.52,CAUTION_WARNING,0.00,,11.60,9.70,504,39.78,52.1,1,0,0.00,0.00,0.00,0.87,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:27,40.80,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.86,0.52,0.56,0.52,CAUTION_WARNING,0.00,,8.70,9.50,504,40.80,52.1,1,0,0.00,0.00,0.00,0.86,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:28,41.81,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.89,0.52,0.56,0.52,CAUTION_WARNING,0.00,,11.00,9.50,504,41.81,53.2,1,0,0.00,0.00,0.00,0.89,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:29,42.83,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.86,0.52,0.56,0.52,CAUTION_WARNING,0.00,,8.30,9.60,504,42.83,53.8,1,0,0.00,0.00,0.00,0.86,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:30,43.84,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.85,0.52,0.56,0.52,CAUTION_WARNING,0.00,,11.00,9.70,504,43.84,54.3,1,0,0.00,0.00,0.00,0.85,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:31,44.85,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.88,0.52,0.56,0.52,CAUTION_WARNING,0.00,,7.90,9.60,504,44.85,53.2,1,0,0.00,0.00,0.00,0.88,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:32,45.87,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.86,0.52,0.56,0.52,CAUTION_WARNING,0.00,,11.90,9.60,504,45.87,52.1,1,0,0.00,0.00,0.00,0.86,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:33,46.88,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.85,0.52,0.56,0.52,CAUTION_WARNING,0.00,,9.00,9.40,504,46.88,52.7,1,0,0.00,0.00,0.00,0.85,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:35,47.89,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.86,0.52,0.56,0.52,CAUTION_WARNING,0.00,,12.40,9.40,504,47.89,53.8,1,0,0.00,0.00,0.00,0.86,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:36,48.90,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.85,0.52,0.56,0.52,CAUTION_WARNING,0.00,,8.00,9.50,504,48.90,53.2,1,0,0.00,0.00,0.00,0.85,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:37,49.92,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.88,0.52,0.56,0.52,CAUTION_WARNING,0.00,,9.60,9.50,504,49.92,54.3,1,0,0.00,0.00,0.00,0.88,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:38,50.93,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.87,0.52,0.56,0.52,CAUTION_WARNING,0.00,,12.80,9.50,504,50.93,53.8,1,0,0.00,0.00,0.00,0.87,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:39,51.94,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.87,0.52,0.56,0.52,CAUTION_WARNING,0.00,,12.10,9.40,504,51.94,53.2,1,0,0.00,0.00,0.00,0.87,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:40,52.94,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.87,0.52,0.56,0.52,CAUTION_WARNING,0.00,,10.90,9.30,504,52.94,53.8,1,0,0.00,0.00,0.00,0.87,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:41,53.94,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.88,0.52,0.56,0.52,CAUTION_WARNING,0.00,,8.10,9.40,504,53.94,53.8,1,0,0.00,0.00,0.00,0.88,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:42,54.95,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.87,0.52,0.56,0.52,CAUTION_WARNING,0.00,,8.70,9.50,504,54.95,53.8,1,0,0.00,0.00,0.00,0.87,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:43,55.96,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.88,0.52,0.56,0.52,CAUTION_WARNING,0.00,,8.30,9.50,504,55.96,54.9,1,0,0.00,0.00,0.00,0.88,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:44,56.96,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.88,0.52,0.56,0.52,CAUTION_WARNING,0.00,,10.70,9.50,504,56.96,53.2,1,0,0.00,0.00,0.00,0.88,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:45,57.97,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.24,0.52,0.23,0.33,STOP_WARNING,0.00,,8.30,9.30,504,57.97,52.7,1,0,0.00,0.00,0.00,0.24,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:46,58.97,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.45,0.52,0.56,0.52,STOP_WARNING,0.00,,10.30,9.50,504,58.97,54.3,1,1,0.00,0.00,0.00,0.45,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:47,59.98,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.52,0.29,0.56,0.52,CAUTION_WARNING,0.00,,8.40,9.40,504,59.98,54.9,1,0,0.00,0.00,0.00,0.52,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:48,61.00,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.36,0.29,0.56,0.52,STOP_WARNING,0.00,,9.90,9.40,504,61.00,53.8,1,0,0.00,0.00,0.00,0.36,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:49,62.01,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.22,0.34,0.22,0.52,STOP_WARNING,0.00,,8.60,9.30,504,62.01,54.9,1,1,0.00,0.00,0.00,0.22,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:50,63.02,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.48,0.25,0.25,0.26,STOP_WARNING,0.00,,11.90,9.40,504,63.02,54.9,1,1,0.00,0.00,0.00,0.48,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:51,64.03,0,0,0,0,0,0,0,0.00,1,1.00,0.00,0.00,0.00,0.00,P,0.00,0.71,0.52,0.31,0.29,CAUTION_WARNING,0.00,,12.20,9.40,504,64.03,54.9,1,0,0.00,0.00,0.00,0.71,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:52,65.05,0,0,0,0,0,0,0,-0.51,1,1.00,0.00,0.00,0.00,0.00,P,0.00,0.70,0.52,0.31,0.30,CAUTION_WARNING,0.00,,12.90,9.50,504,65.05,56.5,1,0,0.00,0.00,0.00,0.70,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:53,66.06,0,0,0,0,0,0,0,-0.55,1,1.00,0.00,0.00,0.00,0.00,P,0.00,0.67,0.52,0.30,0.30,CAUTION_WARNING,0.00,,27.40,9.40,504,66.06,55.4,1,0,0.00,0.00,0.00,0.67,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:54,67.08,0,0,0,0,0,0,0,0.00,1,1.00,0.00,0.00,0.00,0.00,P,0.00,0.69,0.52,0.30,0.31,CAUTION_WARNING,0.00,,16.20,9.50,504,67.08,54.3,1,0,0.00,0.00,0.00,0.69,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:55,68.07,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.76,0.52,0.35,0.32,CAUTION_WARNING,0.00,,13.80,9.60,504,68.07,54.9,1,0,0.00,0.00,0.00,0.76,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:56,69.09,0,0,0,0,0,0,0,0.00,1,1.00,0.00,0.00,0.00,0.00,P,0.00,0.83,0.52,0.45,0.34,CAUTION_WARNING,0.00,,14.20,9.60,504,69.09,56.5,1,0,0.00,0.00,0.00,0.83,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:57,70.09,0,0,0,0,0,0,0,0.00,1,1.00,0.00,0.00,0.00,0.00,P,0.00,0.82,0.52,0.42,0.33,CAUTION_WARNING,0.00,,14.60,9.50,504,70.09,56.0,1,0,0.00,0.00,0.00,0.82,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:58,71.10,0,0,0,0,0,0,0,0.00,1,0.00,0.52,0.00,0.52,0.00,P,0.00,0.65,0.55,0.39,0.30,CAUTION_WARNING,0.00,,18.50,9.30,504,0.00,54.9,1,0,0.00,0.00,0.00,0.65,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:06:59,72.10,0,0,0,0,0,0,0,0.00,1,1.00,0.78,0.01,0.28,0.00,P,0.00,0.70,0.48,0.38,0.36,CAUTION_WARNING,0.00,,20.70,9.40,504,0.02,56.5,1,0,0.00,0.00,0.00,0.70,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:07:00,73.12,0,0,1,0,0,0,0,0.00,0,0.00,0.78,0.01,0.00,0.00,R,0.00,0.67,0.48,0.38,0.27,CAUTION_WARNING,0.00,,13.30,9.60,504,0.00,55.4,1,0,0.00,0.00,0.00,0.67,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:07:01,74.13,0,0,1,0,0,0,0,0.00,0,1.00,0.78,0.01,0.00,0.30,D,0.00,0.67,0.47,0.38,0.29,CAUTION_WARNING,0.00,,17.30,9.40,504,0.05,55.4,1,0,0.00,0.00,0.00,0.67,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:07:02,75.15,0,0,0,0,0,0,0,0.62,0,0.00,0.81,0.01,0.81,0.66,D,0.00,1.09,0.44,0.38,0.38,^,0.00,,20.50,9.50,504,0.00,56.5,1,0,0.00,0.00,0.00,1.09,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:07:03,76.16,0,0,0,0,0,0,0,0.00,1,0.00,1.18,0.03,0.36,0.00,D,0.00,0.80,0.33,0.43,0.40,CAUTION_WARNING,0.00,,22.30,9.50,504,0.00,55.4,1,0,0.00,0.00,0.00,0.80,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:07:04,77.18,0,0,0,0,0,0,0,0.00,0,0.00,1.18,0.02,0.00,0.00,D,0.00,0.80,0.33,0.32,0.18,CAUTION_WARNING,0.00,,11.50,9.40,504,0.95,54.9,1,0,0.00,0.00,0.00,0.80,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:07:05,78.19,0,0,0,0,0,0,0,0.00,0,0.00,1.18,0.02,0.00,0.00,D,0.00,1.88,0.51,0.41,0.21,^,0.00,,12.10,9.40,504,1.97,56.5,1,0,0.00,0.00,0.00,1.88,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:07:06,79.20,0,0,0,0,0,0,0,0.00,0,0.00,1.18,0.02,0.00,0.00,D,0.00,2.24,1.39,1.07,0.26,^,0.00,,11.00,9.40,504,2.98,56.0,1,0,0.00,0.00,0.00,2.24,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:07:07,80.22,0,0,0,0,0,0,0,0.00,0,0.00,1.18,0.02,0.00,0.00,D,0.00,2.24,12.00,1.43,0.19,^,0.00,,10.90,9.40,504,3.99,56.5,1,0,0.00,0.00,0.00,2.24,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:07:08,81.22,0,0,0,0,0,0,0,0.00,0,0.00,1.18,0.02,0.00,0.00,D,0.00,2.18,0.92,1.21,0.41,^,0.00,,9.40,9.40,504,0.64,55.4,1,0,0.00,0.00,0.00,2.18,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:07:09,82.25,0,0,0,0,0,0,0,0.67,0,1.00,1.18,0.02,0.40,0.49,D,0.00,2.14,0.86,1.19,0.50,^,0.00,,21.40,9.40,504,0.00,57.1,1,0,0.00,0.00,0.00,2.14,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:07:10,83.25,0,0,0,0,0,0,0,0.00,0,1.00,1.95,0.04,1.95,1.00,D,0.00,1.67,0.67,1.08,0.74,^,0.00,,19.10,9.40,504,0.00,56.0,1,0,0.00,0.00,0.00,1.67,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:07:11,84.27,0,0,0,0,0,0,0,-0.49,0,0.00,2.83,0.07,2.56,0.64,D,0.00,1.64,12.00,1.05,0.70,^,0.00,,14.70,9.50,504,0.00,56.5,1,0,0.00,0.00,0.00,1.64,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:07:12,85.28,0,0,0,0,0,0,0,0.00,0,0.00,2.83,0.09,1.22,0.03,D,0.00,3.03,12.00,0.68,1.14,^,0.00,,29.10,9.70,504,0.00,55.4,1,0,0.00,0.00,0.00,3.03,0.00,0.00,0,0,0.00,0,0.00
2026-03-29 15:07:13,86.30,0,0,0,0,0,0,0,0.00,0,0.00,2.83,0.10,0.31,0.00,D,0.00,2.10,12.00,0.56,1.25,^,0.00,,18.40,9.70,504,0.00,56.0,1,0,0.00,0.00,0.00,2.10,0.00,0.00,0,0,0.00,0,0.00
