Current Time,Time Since Program Started (s),Autonomous Mode (On/Off),Cruise Control (Active/Inactive),Shift Up PRND (Event),Shift Down PRND (Event),Quit (Event),Increase CC (Event),Decrease CC (Event),Steer (Value),Brake (On/Off),Gas (Value),Maximum Speed Recall (MPH),Average Speed (MPH),Current Speed (MPH),Motor PWM Value,Gear Mode,Cruise Control Target Speed (MPH),LiDAR Front Distance (m),LiDAR Left Distance (m),LiDAR Right Distance (m),LiDAR Back Distance (m),LiDAR Determined Direction,Target Heading (deg),Stop Reason,CPU Usage (%),Memory Usage (%),Number of LiDAR Points in Scan,Time Since Last Hall Sensor Pulse (s),CPU Temp (C),AEB Enabled (On/Off),AEB Triggered (On/Off),PID Output (Cruise Control),LiDAR Best Heading (deg),LiDAR Heading Confidence,LiDAR Forward Clearance (m),Camera Steering Bias,Camera Confidence,Camera Left Edge Found,Camera Right Edge Found,Camera Corridor Width (px),Driveway Cut Suspected
2026-04-22 21:34:56,3.94,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.65,1.57,0.68,0.45,^,0.00,,28.50,14.20,504,3.94,47.7,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:34:57,4.95,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.65,1.66,0.68,0.45,^,0.00,,46.00,14.50,504,4.95,49.4,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:34:58,5.96,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.65,1.59,0.68,0.45,^,0.00,,47.70,14.30,504,5.96,51.0,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:34:59,6.97,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.65,1.34,0.68,0.45,^,0.00,,47.70,14.30,504,6.97,51.0,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:00,7.99,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.65,1.02,0.68,0.45,^,0.00,,47.60,14.20,504,0.01,51.6,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:01,9.00,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.65,0.78,0.68,0.45,^,0.00,,45.50,14.30,504,0.37,52.1,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:02,10.01,0,0,1,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,-0.00,R,0.00,1.65,0.67,0.68,0.45,^,0.00,,45.00,14.30,504,1.38,52.1,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:03,11.01,0,0,1,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,0.00,N,0.00,1.65,0.47,0.67,0.45,^,0.00,,46.30,14.90,504,2.38,53.2,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:04,12.02,0,0,1,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,0.00,D,0.00,1.65,0.48,0.68,0.45,^,0.00,,46.00,15.30,504,3.39,52.7,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:05,13.03,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,D,0.00,0.11,0.12,0.11,0.45,STOP_WARNING,0.00,,45.30,14.90,504,4.40,53.8,1,1,0.00,0.00,0.00,0.11,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:06,14.05,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,D,0.00,0.49,0.50,0.68,0.45,STOP_WARNING,0.00,,46.80,14.80,504,5.42,54.9,1,1,0.00,0.00,0.00,0.49,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:07,15.06,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,D,0.00,0.70,0.47,0.67,0.45,WARN_WARNING,0.00,,46.50,15.30,504,6.43,55.4,1,0,0.00,0.00,0.00,0.70,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:08,16.07,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,D,0.00,1.65,0.48,0.67,0.45,^,0.00,,45.50,15.50,504,7.44,54.9,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:09,17.08,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,D,0.00,1.65,0.48,0.68,0.45,^,0.00,,45.80,15.10,504,0.40,54.3,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:10,18.09,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,D,0.00,1.65,0.46,0.68,0.45,^,0.00,,45.80,14.60,504,0.67,56.0,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:11,19.10,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,D,0.00,1.65,0.47,0.68,0.45,^,0.00,,47.60,14.50,504,1.68,57.6,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:12,20.11,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,D,0.00,1.65,0.43,0.68,0.45,^,0.00,,46.00,14.40,504,2.69,56.0,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:13,21.13,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,D,0.00,1.65,0.44,0.68,0.45,^,0.00,,45.20,14.40,504,3.70,57.6,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:14,22.14,0,0,0,0,0,0,0,0.00,1,0.50,0.00,0.00,0.00,0.00,D,0.00,1.65,0.47,0.68,0.45,^,0.00,,45.20,14.30,504,4.72,57.1,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:15,23.15,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,D,0.00,1.65,0.46,0.68,0.45,^,0.00,,46.80,14.40,504,5.73,58.7,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:16,24.17,0,0,0,1,0,0,0,-0.40,0,1.00,0.00,0.00,0.00,-0.03,R,0.00,1.65,0.49,0.68,0.45,^,0.00,,47.50,14.30,504,6.75,58.2,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:17,25.18,0,0,0,0,0,0,0,-0.61,0,0.28,0.05,0.00,0.05,-0.29,R,0.00,1.65,0.48,0.67,0.45,^,0.00,,48.00,14.30,504,0.10,59.3,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:18,26.19,0,0,0,0,0,0,0,0.00,0,0.00,0.05,0.00,0.00,-0.17,R,0.00,1.65,0.47,0.67,0.45,^,0.00,,47.30,14.20,504,0.25,58.7,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:19,27.21,0,0,0,0,0,0,0,0.00,0,0.00,0.05,0.00,0.00,-0.00,R,0.00,1.65,0.48,0.67,0.45,^,0.00,,46.40,14.20,504,1.27,58.2,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:20,28.22,0,0,0,0,0,0,0,0.14,0,0.00,0.05,0.00,0.00,-0.00,R,0.00,1.65,0.41,0.67,0.40,^,0.00,,48.40,14.30,504,2.28,58.7,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:21,29.24,0,0,0,0,0,0,0,0.00,0,0.00,0.05,0.00,0.00,-0.00,R,0.00,1.65,0.38,0.67,0.45,^,0.00,,47.50,14.00,504,3.30,59.8,1,0,0.00,0.00,0.00,1.65,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:22,30.24,0,0,0,0,0,0,0,0.00,0,0.00,0.05,0.00,0.00,-0.00,R,0.00,0.31,0.31,0.67,0.45,STOP_WARNING,0.00,,47.20,14.80,504,4.30,58.7,1,1,0.00,0.00,0.00,0.31,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:23,31.25,0,0,0,0,0,0,0,0.00,0,0.00,0.05,0.00,0.00,-0.00,R,0.00,0.26,2.66,0.27,0.45,STOP_WARNING,0.00,,45.80,15.50,504,5.31,58.7,1,1,0.00,0.00,0.00,0.26,0.00,0.00,0,0,0.00,0
2026-04-22 21:35:24,32.27,0,0,0,0,0,0,0,0.00,0,0.00,0.05,0.00,0.00,-0.00,R,0.00,0.23,2.65,0.23,0.45,STOP_WARNING,0.00,,46.30,15.60,504,6.33,58.2,1,1,0.00,0.00,0.00,0.23,0.00,0.00,0,0,0.00,0
