Current Time,Time Since Program Started (s),Autonomous Mode (On/Off),Cruise Control (Active/Inactive),Shift Up PRND (Event),Shift Down PRND (Event),Quit (Event),Increase CC (Event),Decrease CC (Event),Steer (Value),Brake (On/Off),Gas (Value),Maximum Speed Recall (MPH),Average Speed (MPH),Current Speed (MPH),Motor PWM Value,Gear Mode,Cruise Control Target Speed (MPH),LiDAR Front Distance (m),LiDAR Left Distance (m),LiDAR Right Distance (m),LiDAR Back Distance (m),LiDAR Determined Direction,Target Heading (deg),Stop Reason,CPU Usage (%),Memory Usage (%),Number of LiDAR Points in Scan,Time Since Last Hall Sensor Pulse (s),CPU Temp (C),AEB Enabled (On/Off),AEB Triggered (On/Off),PID Output (Cruise Control),LiDAR Best Heading (deg),LiDAR Heading Confidence,LiDAR Forward Clearance (m),Camera Steering Bias,Camera Confidence,Camera Left Edge Found,Camera Right Edge Found,Camera Corridor Width (px),Driveway Cut Suspected
2026-04-25 14:46:49,15.95,0,0,0,0,0,0,0,1.00,0,1.00,1.55,0.16,0.21,0.57,D,0.00,0.63,0.74,0.99,0.50,WARN_WARNING,0.00,,14.30,12.40,504,0.00,44.4,0,0,0.00,0.00,0.00,0.63,0.00,0.00,0,0,0.00,0
2026-04-25 14:46:50,16.97,0,0,0,0,0,0,0,1.00,0,0.70,1.59,0.21,1.56,0.38,D,0.00,0.79,0.41,0.69,0.41,WARN_WARNING,0.00,,17.30,12.40,504,0.00,45.5,0,0,0.00,0.00,0.00,0.79,0.00,0.00,0,0,0.00,0
2026-04-25 14:46:51,18.08,0,0,0,0,0,0,0,-1.00,0,1.00,1.59,0.27,1.54,0.88,D,0.00,1.16,0.49,0.64,0.50,WARN_WARNING,0.00,,15.30,12.30,504,0.00,45.5,0,0,0.00,0.00,0.00,1.16,0.00,0.00,0,0,0.00,0
2026-04-25 14:46:52,19.08,0,0,0,0,0,0,0,0.00,0,0.00,3.25,0.39,3.10,0.59,D,0.00,1.14,0.44,1.31,0.44,WARN_WARNING,0.00,,15.30,12.40,504,0.00,46.1,0,0,0.00,0.00,0.00,1.14,0.00,0.00,0,0,0.00,0
2026-04-25 14:46:53,19.99,0,0,0,0,0,0,0,0.00,0,1.00,3.25,0.51,2.15,0.34,D,0.00,1.82,0.72,1.26,0.70,^,0.00,,13.40,12.30,504,0.00,46.1,0,0,0.00,0.00,0.00,1.82,0.00,0.00,0,0,0.00,0
2026-04-25 14:46:54,21.00,0,0,0,0,0,0,0,0.00,0,0.00,3.25,0.56,1.06,0.00,D,0.00,1.47,0.98,1.04,0.90,^,0.00,,13.50,12.30,504,0.00,46.1,0,0,0.00,0.00,0.00,1.47,0.00,0.00,0,0,0.00,0
2026-04-25 14:46:55,22.01,0,0,0,0,0,0,0,0.00,0,0.00,3.25,0.55,0.00,0.00,D,0.00,1.58,1.08,1.00,0.96,^,0.00,,12.50,12.30,504,0.48,45.5,0,0,0.00,0.00,0.00,1.58,0.00,0.00,0,0,0.00,0
2026-04-25 14:46:56,23.03,0,0,0,0,0,0,0,0.00,0,0.00,3.25,0.53,0.00,0.00,D,0.00,1.57,1.10,1.00,0.96,^,0.00,,15.10,12.30,504,1.50,44.4,0,0,0.00,0.00,0.00,1.57,0.00,0.00,0,0,0.00,0
2026-04-25 14:46:57,24.04,0,0,0,0,0,0,0,0.00,0,0.00,3.25,0.51,0.00,0.00,D,0.00,1.58,1.12,1.00,0.95,^,0.00,,14.40,12.30,504,2.51,45.5,0,0,0.00,0.00,0.00,1.58,0.00,0.00,0,0,0.00,0
2026-04-25 14:46:58,25.05,0,0,0,0,0,0,0,0.00,0,0.00,3.25,0.49,0.00,0.00,D,0.00,1.58,1.13,1.00,0.96,^,0.00,,12.00,12.20,504,3.52,45.5,0,0,0.00,0.00,0.00,1.58,0.00,0.00,0,0,0.00,0
2026-04-25 14:46:59,26.06,0,0,0,0,0,0,0,-0.99,0,1.00,3.25,0.47,0.00,0.13,D,0.00,1.57,1.11,1.00,0.96,^,0.00,,13.20,12.20,504,4.53,46.6,0,0,0.00,0.00,0.00,1.57,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:00,27.07,0,0,0,0,0,0,0,-0.99,0,1.00,3.25,0.45,0.09,0.63,D,0.00,1.57,1.10,1.00,0.96,^,0.00,,13.70,12.30,504,0.00,46.6,0,0,0.00,0.00,0.00,1.57,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:01,28.08,0,0,0,0,0,0,0,0.00,0,1.00,3.25,0.48,3.00,1.00,D,0.00,12.00,3.63,1.03,0.93,^,0.00,,13.50,12.30,504,0.00,46.6,0,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:02,29.10,0,0,0,0,0,0,0,0.00,0,1.00,4.15,0.60,4.15,1.00,D,0.00,12.00,12.00,1.39,1.26,^,0.00,,15.60,12.40,504,0.00,46.1,0,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:03,30.11,0,0,0,0,0,0,0,0.00,0,1.00,4.25,0.72,4.08,1.00,D,0.00,12.00,12.00,2.02,1.64,^,0.00,,18.10,12.40,504,0.00,46.1,0,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:04,31.11,0,0,0,0,0,0,0,0.00,0,0.00,4.25,0.83,4.25,0.74,D,0.00,12.00,12.00,1.92,1.71,^,0.00,,16.70,12.30,504,0.00,45.5,0,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:05,32.13,0,0,0,0,0,0,0,0.00,0,0.00,4.32,0.93,4.32,0.13,D,0.00,12.00,12.00,12.00,2.66,^,0.00,,17.30,12.40,504,0.00,44.4,0,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:06,33.14,0,0,0,0,0,0,0,0.00,0,0.00,4.42,1.04,4.38,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,19.90,12.30,504,0.00,45.0,0,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:07,34.14,0,0,0,0,0,0,0,0.00,0,0.00,4.42,1.13,3.85,0.00,D,0.00,12.00,4.89,12.00,12.00,^,0.00,,17.70,12.30,504,0.00,45.5,0,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:08,35.15,0,0,0,0,0,0,0,0.00,0,0.00,4.42,1.20,2.81,0.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,16.40,12.30,504,0.00,45.5,0,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:09,36.17,0,0,0,0,0,0,0,0.00,0,0.00,4.42,1.21,0.67,0.00,D,0.00,12.00,12.00,12.00,5.39,^,0.00,,15.30,12.40,504,0.00,46.1,0,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:10,37.18,1,0,0,0,0,0,0,0.09,0,1.00,4.42,1.18,0.00,0.27,D,0.00,12.00,12.00,12.00,5.41,^,5.47,,12.50,12.70,504,0.83,45.5,0,0,0.00,0.00,0.00,12.00,0.09,1.00,0,0,0.00,0
2026-04-25 14:47:11,38.19,1,0,0,0,0,0,0,-0.03,0,1.00,4.42,1.15,0.41,0.78,D,0.00,12.00,12.00,12.00,5.40,^,-1.69,,12.30,13.00,504,0.00,46.1,0,0,0.00,0.00,0.00,12.00,-0.03,1.00,0,0,0.00,0
2026-04-25 14:47:12,39.20,1,0,0,0,0,0,0,-0.05,0,1.00,4.42,1.17,3.28,0.98,D,0.00,12.00,12.00,12.00,2.58,^,-2.74,,14.10,13.30,504,0.00,46.6,0,0,0.00,0.00,0.00,12.00,-0.05,1.00,0,0,0.00,0
2026-04-25 14:47:13,40.32,0,0,0,0,0,0,0,-1.00,1,0.20,4.42,1.22,0.80,0.00,D,0.00,12.00,12.00,12.00,2.42,^,0.00,,12.70,13.30,504,0.11,47.2,0,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:14,41.22,0,0,0,0,0,0,0,0.00,0,0.20,4.42,1.19,0.01,0.20,D,0.00,0.09,12.00,0.04,0.07,STOP_WARNING,0.00,,18.00,13.20,504,0.05,45.5,0,0,0.00,0.00,0.00,0.09,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:15,42.23,0,0,0,0,0,0,0,0.00,0,0.20,4.42,1.17,0.00,0.20,D,0.00,0.09,12.00,0.04,0.05,STOP_WARNING,0.00,,15.40,13.10,504,0.99,46.1,0,0,0.00,0.00,0.00,0.09,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:16,43.24,0,0,0,0,0,0,0,0.00,0,0.20,4.42,1.14,0.57,0.20,D,0.00,0.09,12.00,0.04,0.05,STOP_WARNING,0.00,,14.80,13.00,504,0.00,46.1,0,0,0.00,0.00,0.00,0.09,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:17,44.25,0,0,0,0,0,0,0,0.00,0,0.20,4.42,1.13,0.00,0.01,D,0.00,0.09,12.00,0.04,0.07,STOP_WARNING,0.00,,17.00,12.90,504,0.21,45.5,0,0,0.00,0.00,0.00,0.09,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:18,45.26,0,0,0,0,0,0,0,0.00,0,0.20,4.42,1.10,0.00,0.20,D,0.00,0.09,12.00,0.04,0.07,STOP_WARNING,0.00,,14.40,12.80,504,0.40,45.5,0,0,0.00,0.00,0.00,0.09,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:19,46.27,0,0,0,0,0,0,0,0.00,0,0.20,4.42,1.09,0.53,0.20,D,0.00,0.09,0.04,0.04,0.03,STOP_WARNING,0.00,,14.80,12.50,504,0.00,45.0,0,0,0.00,0.00,0.00,0.09,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:20,47.29,0,0,0,0,0,0,0,0.00,0,0.20,4.42,1.08,0.74,0.20,D,0.00,0.10,0.60,0.05,0.02,STOP_WARNING,0.00,,16.00,12.60,504,0.00,44.4,0,0,0.00,0.00,0.00,0.10,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:21,48.30,0,0,0,0,0,0,0,0.00,0,0.20,4.42,1.07,0.77,0.20,D,0.00,0.10,0.59,0.06,0.02,STOP_WARNING,0.00,,16.70,12.50,504,0.00,45.0,0,0,0.00,0.00,0.00,0.10,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:22,49.31,0,0,0,0,0,0,0,0.00,0,0.20,4.42,1.07,0.90,0.20,D,0.00,0.10,0.08,0.06,0.04,STOP_WARNING,0.00,,14.00,12.30,504,0.00,44.4,0,0,0.00,0.00,0.00,0.10,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:23,50.32,0,0,0,0,0,0,0,0.00,0,0.00,4.42,1.06,0.83,0.02,D,0.00,0.11,0.49,0.06,0.06,STOP_WARNING,0.00,,16.20,12.40,504,0.00,44.4,0,0,0.00,0.00,0.00,0.11,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:24,51.32,0,0,0,0,0,0,0,0.00,0,0.00,4.42,1.05,0.00,0.00,D,0.00,0.12,0.49,0.07,0.07,STOP_WARNING,0.00,,18.20,12.40,504,0.44,45.5,0,0,0.00,0.00,0.00,0.12,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:25,52.33,0,0,0,0,0,0,0,0.00,0,0.00,4.42,1.03,0.00,0.00,D,0.00,0.34,0.45,0.21,0.06,STOP_WARNING,0.00,,13.60,12.50,504,1.45,45.0,0,0,0.00,0.00,0.00,0.34,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:26,53.34,0,0,0,0,0,0,0,0.00,0,0.00,4.42,1.01,0.00,0.00,D,0.00,0.34,0.03,0.49,0.03,STOP_WARNING,0.00,,15.40,12.50,504,2.46,45.5,0,0,0.00,0.00,0.00,0.34,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:27,54.36,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.99,0.00,0.00,D,0.00,0.29,0.03,0.78,0.03,STOP_WARNING,0.00,,16.00,12.50,504,0.03,44.4,0,0,0.00,0.00,0.00,0.29,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:28,55.36,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.97,0.00,0.00,D,0.00,0.17,0.03,0.70,0.03,STOP_WARNING,0.00,,15.20,12.50,504,1.04,45.0,0,0,0.00,0.00,0.00,0.17,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:29,56.48,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.95,0.00,0.00,D,0.00,0.09,0.03,0.09,0.03,STOP_WARNING,0.00,,14.80,12.50,504,2.15,45.0,0,0,0.00,0.00,0.00,0.09,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:30,57.38,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.94,0.00,0.00,D,0.00,0.04,12.00,0.02,0.20,STOP_WARNING,0.00,,15.30,12.50,504,3.06,45.0,0,0,0.00,0.00,0.00,0.04,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:31,58.39,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.92,0.00,0.00,D,0.00,0.03,12.00,0.02,0.03,STOP_WARNING,0.00,,13.80,12.40,504,4.07,43.9,0,0,0.00,0.00,0.00,0.03,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:32,59.40,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.90,0.00,0.00,D,0.00,0.08,0.03,0.03,0.04,STOP_WARNING,0.00,,14.50,12.50,504,5.08,43.9,0,0,0.00,0.00,0.00,0.08,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:33,60.42,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.89,0.00,0.00,D,0.00,0.27,0.04,0.03,0.03,STOP_WARNING,0.00,,15.90,12.60,504,0.00,45.5,0,0,0.00,0.00,0.00,0.27,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:34,61.43,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.87,0.00,0.00,D,0.00,0.09,0.04,0.03,0.19,STOP_WARNING,0.00,,15.30,12.60,504,0.02,45.0,0,0,0.00,0.00,0.00,0.09,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:35,62.44,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.86,0.00,0.00,D,0.00,0.31,0.16,0.71,0.17,STOP_WARNING,0.00,,15.90,12.60,504,1.03,44.4,0,0,0.00,0.00,0.00,0.31,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:36,63.46,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.85,0.00,0.00,D,0.00,0.27,0.15,0.74,0.17,STOP_WARNING,0.00,,14.00,12.60,504,0.01,43.3,0,0,0.00,0.00,0.00,0.27,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:37,64.47,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.83,0.00,0.00,D,0.00,0.03,0.26,0.03,0.02,STOP_WARNING,0.00,,15.10,12.60,504,1.01,45.0,0,0,0.00,0.00,0.00,0.03,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:38,65.48,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.82,0.00,0.00,D,0.00,0.04,0.28,0.03,0.02,STOP_WARNING,0.00,,13.50,12.60,504,2.02,45.5,0,0,0.00,0.00,0.00,0.04,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:39,66.59,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.81,0.00,0.00,D,0.00,0.06,0.18,0.02,0.02,STOP_WARNING,0.00,,14.20,12.60,504,0.02,44.4,0,0,0.00,0.00,0.00,0.06,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:40,67.50,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.80,0.00,0.00,D,0.00,0.14,0.13,0.12,0.27,STOP_WARNING,0.00,,14.80,12.60,504,0.82,44.4,0,0,0.00,0.00,0.00,0.14,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:41,68.51,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.78,0.00,0.00,D,0.00,0.12,0.13,0.10,0.27,STOP_WARNING,0.00,,15.60,12.60,504,0.11,43.9,0,0,0.00,0.00,0.00,0.12,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:42,69.52,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.77,0.00,0.00,D,0.00,0.18,0.15,0.72,0.16,STOP_WARNING,0.00,,14.90,12.60,504,0.81,45.5,0,0,0.00,0.00,0.00,0.18,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:43,70.53,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.76,0.00,0.00,D,0.00,0.11,12.00,0.04,0.04,STOP_WARNING,0.00,,17.50,12.60,504,1.82,44.4,0,0,0.00,0.00,0.00,0.11,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:44,71.54,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.75,0.00,0.00,D,0.00,0.11,12.00,0.03,0.03,STOP_WARNING,0.00,,14.20,12.60,504,0.89,43.9,0,0,0.00,0.00,0.00,0.11,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:45,72.55,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.74,0.00,0.00,D,0.00,0.12,0.29,0.03,0.02,STOP_WARNING,0.00,,14.30,12.50,504,1.90,43.9,0,0,0.00,0.00,0.00,0.12,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:46,73.57,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.73,0.00,0.00,D,0.00,0.12,0.27,0.03,0.02,STOP_WARNING,0.00,,13.60,12.50,504,2.91,44.4,0,0,0.00,0.00,0.00,0.12,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:47,74.58,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.72,0.00,0.00,D,0.00,0.15,0.28,0.02,0.02,STOP_WARNING,0.00,,13.60,12.40,504,3.92,45.0,0,0,0.00,0.00,0.00,0.15,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:48,75.59,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.71,0.00,0.00,D,0.00,0.13,12.00,0.03,0.02,STOP_WARNING,0.00,,16.80,12.40,504,4.93,43.3,0,0,0.00,0.00,0.00,0.13,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:49,76.60,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.70,0.00,0.00,D,0.00,0.12,12.00,0.03,0.02,STOP_WARNING,0.00,,15.60,12.40,504,5.94,44.4,0,0,0.00,0.00,0.00,0.12,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:50,77.61,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.69,0.00,0.00,D,0.00,0.10,12.00,0.03,0.03,STOP_WARNING,0.00,,14.40,12.40,504,6.96,44.4,0,0,0.00,0.00,0.00,0.10,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:51,78.62,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.68,0.00,0.00,D,0.00,0.12,12.00,0.03,0.03,STOP_WARNING,0.00,,15.50,12.40,504,7.97,43.3,0,0,0.00,0.00,0.00,0.12,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:52,79.64,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.67,0.00,0.00,D,0.00,0.15,12.00,0.04,0.04,STOP_WARNING,0.00,,15.40,12.30,504,8.98,44.4,0,0,0.00,0.00,0.00,0.15,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:53,80.75,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.67,0.00,0.00,D,0.00,0.10,12.00,0.04,0.04,STOP_WARNING,0.00,,14.20,12.30,504,0.87,44.4,0,0,0.00,0.00,0.00,0.10,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:54,81.65,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.66,0.00,0.00,D,0.00,0.10,12.00,0.05,0.04,STOP_WARNING,0.00,,14.00,12.30,504,1.77,45.5,0,0,0.00,0.00,0.00,0.10,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:55,82.76,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.65,0.00,0.00,D,0.00,0.12,12.00,0.05,0.05,STOP_WARNING,0.00,,14.30,12.20,504,0.57,45.0,0,0,0.00,0.00,0.00,0.12,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:56,83.67,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.64,0.00,0.00,D,0.00,0.09,12.00,0.09,0.27,STOP_WARNING,0.00,,14.30,12.20,504,1.47,45.0,0,0,0.00,0.00,0.00,0.09,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:57,84.68,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.63,0.00,0.00,D,0.00,0.32,12.00,0.73,0.30,STOP_WARNING,0.00,,15.70,12.20,504,2.48,45.0,0,0,0.00,0.00,0.00,0.32,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:58,85.69,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.63,0.00,0.00,D,0.00,0.33,12.00,0.73,0.14,STOP_WARNING,0.00,,14.20,12.20,504,3.50,45.0,0,0,0.00,0.00,0.00,0.33,0.00,0.00,0,0,0.00,0
2026-04-25 14:47:59,86.70,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.62,0.00,0.00,D,0.00,0.28,12.00,0.04,0.06,STOP_WARNING,0.00,,14.20,12.20,504,4.51,43.9,0,0,0.00,0.00,0.00,0.28,0.00,0.00,0,0,0.00,0
2026-04-25 14:48:00,87.72,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.61,0.00,0.00,D,0.00,0.28,12.00,0.04,0.06,STOP_WARNING,0.00,,14.60,12.20,504,5.52,45.0,0,0,0.00,0.00,0.00,0.28,0.00,0.00,0,0,0.00,0
2026-04-25 14:48:01,88.73,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.61,0.00,0.00,D,0.00,0.28,12.00,0.04,0.07,STOP_WARNING,0.00,,14.20,12.20,504,6.54,45.0,0,0,0.00,0.00,0.00,0.28,0.00,0.00,0,0,0.00,0
2026-04-25 14:48:02,89.73,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.60,0.00,0.00,D,0.00,0.28,12.00,0.04,0.07,STOP_WARNING,0.00,,14.40,12.20,504,7.54,46.1,0,0,0.00,0.00,0.00,0.28,0.00,0.00,0,0,0.00,0
2026-04-25 14:48:03,90.74,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.59,0.00,0.00,D,0.00,0.12,12.00,0.12,0.11,STOP_WARNING,0.00,,13.60,12.20,504,8.55,45.5,0,0,0.00,0.00,0.00,0.12,0.00,0.00,0,0,0.00,0
2026-04-25 14:48:04,91.76,0,0,0,0,0,0,0,0.00,0,0.00,4.42,0.59,0.00,0.00,D,0.00,0.11,12.00,0.10,0.04,STOP_WARNING,0.00,,15.90,12.10,504,9.56,45.0,0,0,0.00,0.00,0.00,0.11,0.00,0.00,0,0,0.00,0
