Current Time,Time Since Program Started (s),Autonomous Mode (On/Off),Cruise Control (Active/Inactive),Shift Up PRND (Event),Shift Down PRND (Event),Quit (Event),Increase CC (Event),Decrease CC (Event),Steer (Value),Brake (On/Off),Gas (Value),Maximum Speed Recall (MPH),Average Speed (MPH),Current Speed (MPH),Motor PWM Value,Gear Mode,Cruise Control Target Speed (MPH),LiDAR Front Distance (m),LiDAR Left Distance (m),LiDAR Right Distance (m),LiDAR Back Distance (m),LiDAR Determined Direction,Target Heading (deg),Stop Reason,CPU Usage (%),Memory Usage (%),Number of LiDAR Points in Scan,Time Since Last Hall Sensor Pulse (s),CPU Temp (C),AEB Enabled (On/Off),AEB Triggered (On/Off),PID Output (Cruise Control),LiDAR Best Heading (deg),LiDAR Heading Confidence,LiDAR Forward Clearance (m),Camera Steering Bias,Camera Confidence,Camera Left Edge Found,Camera Right Edge Found,Camera Corridor Width (px),Driveway Cut Suspected
2026-05-03 18:17:53,10.16,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.13,2.24,1.13,0.85,WARN_WARNING,0.00,,11.10,13.90,504,10.16,44.4,1,0,0.00,0.00,0.00,1.13,0.00,0.00,0,0,0.00,0
2026-05-03 18:17:54,11.18,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.13,2.24,1.13,0.88,WARN_WARNING,0.00,,31.50,13.90,504,11.18,45.0,1,0,0.00,0.00,0.00,1.13,0.00,0.00,0,0,0.00,0
2026-05-03 18:17:55,12.18,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.13,2.24,1.13,0.85,WARN_WARNING,0.00,,32.70,13.90,504,0.33,46.1,1,0,0.00,0.00,0.00,1.13,0.00,0.00,0,0,0.00,0
2026-05-03 18:17:56,13.19,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.13,2.24,1.13,0.83,WARN_WARNING,0.00,,31.50,13.80,504,0.78,45.5,1,0,0.00,0.00,0.00,1.13,0.00,0.00,0,0,0.00,0
2026-05-03 18:17:57,14.21,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.13,2.24,1.13,0.84,WARN_WARNING,0.00,,31.40,13.90,504,1.80,47.2,1,0,0.00,0.00,0.00,1.13,0.00,0.00,0,0,0.00,0
2026-05-03 18:17:58,15.23,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.13,2.24,1.13,0.85,WARN_WARNING,0.00,,32.30,13.90,504,0.83,47.2,1,0,0.00,0.00,0.00,1.13,0.00,0.00,0,0,0.00,0
2026-05-03 18:17:59,16.24,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.13,2.24,1.13,0.87,WARN_WARNING,0.00,,31.80,13.80,504,1.85,48.3,1,0,0.00,0.00,0.00,1.13,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:00,17.25,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.13,2.24,1.13,0.86,WARN_WARNING,0.00,,31.50,13.80,504,0.25,48.3,1,0,0.00,0.00,0.00,1.13,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:01,18.25,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.13,2.24,1.13,0.87,WARN_WARNING,0.00,,31.30,13.70,504,1.25,47.7,1,0,0.00,0.00,0.00,1.13,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:02,19.25,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.13,2.25,1.13,0.84,WARN_WARNING,0.00,,30.60,13.70,504,0.12,49.4,1,0,0.00,0.00,0.00,1.13,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:03,20.27,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.13,2.24,1.13,0.83,WARN_WARNING,0.00,,30.50,13.60,504,1.14,49.9,1,0,0.00,0.00,0.00,1.13,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:04,21.27,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.13,2.24,1.13,0.88,WARN_WARNING,0.00,,31.70,13.50,504,0.03,49.4,1,0,0.00,0.00,0.00,1.13,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:05,22.27,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.13,2.24,1.13,0.85,WARN_WARNING,0.00,,31.20,13.50,504,1.03,50.5,1,0,0.00,0.00,0.00,1.13,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:06,23.29,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.13,2.24,1.13,0.86,WARN_WARNING,0.00,,31.80,13.40,504,0.88,49.9,1,0,0.00,0.00,0.00,1.13,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:07,24.30,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.13,2.24,1.13,0.85,WARN_WARNING,0.00,,31.30,13.30,504,0.36,49.9,1,0,0.00,0.00,0.00,1.13,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:08,25.30,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.13,0.32,1.13,0.86,WARN_WARNING,0.00,,31.10,13.30,504,1.36,49.4,1,0,0.00,0.00,0.00,1.13,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:09,26.30,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.13,0.53,1.13,0.86,WARN_WARNING,0.00,,32.00,13.20,504,2.36,50.5,1,0,0.00,0.00,0.00,1.13,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:10,27.30,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.33,0.44,1.13,0.86,STOP_WARNING,0.00,aeb_stop,32.10,13.20,504,0.30,49.4,1,1,0.00,0.00,0.00,0.33,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:11,28.32,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.22,2.24,0.20,0.90,STOP_WARNING,0.00,aeb_stop,30.90,13.10,504,0.14,49.4,1,1,0.00,0.00,0.00,0.22,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:12,29.32,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.13,0.20,0.15,1.39,STOP_WARNING,0.00,aeb_stop,30.10,13.10,504,0.38,49.9,1,1,0.00,0.00,0.00,0.13,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:13,30.32,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.19,0.17,0.15,0.32,STOP_WARNING,0.00,aeb_stop,33.20,13.10,504,0.77,50.5,1,1,0.00,0.00,0.00,0.19,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:14,31.33,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.34,0.27,0.30,0.30,STOP_WARNING,0.00,aeb_stop,31.60,13.10,504,0.84,51.0,1,1,0.00,0.00,0.00,0.34,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:15,32.34,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.83,0.50,0.30,0.30,WARN_WARNING,0.00,,31.20,13.10,504,0.65,51.0,1,0,0.00,0.00,0.00,0.83,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:16,33.34,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.82,0.50,0.30,0.30,WARN_WARNING,0.00,,31.40,13.00,504,1.66,51.0,1,0,0.00,0.00,0.00,0.82,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:17,34.35,0,0,1,0,0,0,0,0.00,0,1.00,0.00,0.00,0.00,0.06,D,0.00,0.82,0.50,0.30,0.30,WARN_WARNING,0.00,,33.20,13.00,504,2.66,50.5,1,0,0.00,0.00,0.00,0.82,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:18,35.35,0,0,0,0,0,0,0,0.00,0,1.00,0.12,0.00,0.12,0.56,D,0.00,0.81,0.49,0.30,0.30,WARN_WARNING,0.00,,32.00,13.00,504,0.00,51.0,1,0,0.00,0.00,0.00,0.81,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:19,36.36,0,0,0,0,0,0,0,0.13,0,1.00,2.82,0.03,2.82,1.00,D,0.00,0.77,0.42,1.13,0.35,WARN_WARNING,0.00,,35.40,13.00,504,0.00,52.1,1,0,0.00,0.00,0.00,0.77,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:20,37.36,0,0,0,1,0,0,0,-0.99,0,0.00,3.23,0.07,0.00,-0.00,R,0.00,12.00,0.39,1.11,0.40,^,0.00,,34.90,12.80,504,0.21,50.5,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:21,38.36,0,0,0,0,0,0,0,-1.00,0,1.00,3.23,0.07,0.05,-0.50,R,0.00,12.00,0.39,1.10,0.40,^,0.00,,33.00,12.80,504,0.01,50.5,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:22,39.37,0,0,1,0,0,0,0,0.67,0,0.00,3.23,0.07,0.00,0.00,D,0.00,1.51,0.41,1.11,0.40,^,0.00,,33.80,12.70,504,0.13,50.5,1,0,0.00,0.00,0.00,1.51,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:23,40.38,0,0,0,0,0,0,0,0.59,0,1.00,3.23,0.07,0.10,0.43,D,0.00,1.49,0.42,1.10,0.41,^,0.00,,34.50,12.70,504,0.01,51.6,1,0,0.00,0.00,0.00,1.49,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:24,41.38,0,0,0,0,0,0,0,0.00,0,1.00,3.23,0.09,1.81,0.94,D,0.00,1.25,0.53,0.96,0.50,^,0.00,,33.60,12.70,504,0.00,51.0,1,0,0.00,0.00,0.00,1.25,0.00,0.00,0,0,0.00,0
2026-05-03 18:18:25,42.39,0,0,0,0,0,0,0,0.00,0,1.00,4.08,0.16,4.08,1.00,D,0.00,12.00,0.64,0.72,0.71,^,0.00,,34.90,12.70,504,0.00,51.0,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
