Current Time,Time Since Program Started (s),Autonomous Mode (On/Off),Cruise Control (Active/Inactive),Shift Up PRND (Event),Shift Down PRND (Event),Quit (Event),Increase CC (Event),Decrease CC (Event),Steer (Value),Brake (On/Off),Gas (Value),Maximum Speed Recall (MPH),Average Speed (MPH),Current Speed (MPH),Motor PWM Value,Gear Mode,Cruise Control Target Speed (MPH),LiDAR Front Distance (m),LiDAR Left Distance (m),LiDAR Right Distance (m),LiDAR Back Distance (m),LiDAR Determined Direction,Target Heading (deg),Stop Reason,CPU Usage (%),Memory Usage (%),Number of LiDAR Points in Scan,Time Since Last Hall Sensor Pulse (s),CPU Temp (C),AEB Enabled (On/Off),AEB Triggered (On/Off),PID Output (Cruise Control),LiDAR Best Heading (deg),LiDAR Heading Confidence,LiDAR Forward Clearance (m),Camera Steering Bias,Camera Confidence,Camera Left Edge Found,Camera Right Edge Found,Camera Corridor Width (px),Driveway Cut Suspected,Front Ultrasonic Distance (cm)
2026-04-10 19:57:52,16.46,0,0,0,0,0,0,0,1.00,1,1.00,1.57,0.25,0.00,0.00,D,0.00,0.54,0.56,0.71,0.54,CAUTION_WARNING,0.00,,9.40,9.20,504,1.65,57.6,1,0,0.00,0.00,0.00,0.54,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:57:53,17.46,0,0,1,0,0,0,0,1.00,0,1.00,1.57,0.23,0.00,0.19,D,0.00,0.54,0.55,0.71,0.54,CAUTION_WARNING,0.00,,15.80,9.20,504,0.00,59.3,1,0,0.00,0.00,0.00,0.54,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:57:54,18.47,0,0,0,0,0,0,0,1.00,0,1.00,1.57,0.23,0.54,0.69,D,0.00,0.52,0.48,0.69,0.56,CAUTION_WARNING,0.00,,9.30,9.20,504,0.00,59.3,1,0,0.00,0.00,0.00,0.52,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:57:55,19.49,0,0,0,0,0,0,0,0.00,0,1.00,2.48,0.29,2.48,1.00,D,0.00,1.73,0.66,0.45,0.50,^,0.00,,9.90,9.30,504,0.00,59.3,1,0,0.00,0.00,0.00,1.73,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:57:56,20.50,0,0,0,0,0,0,0,0.00,0,1.00,2.91,0.41,2.63,1.00,D,0.00,12.00,3.19,1.40,1.06,^,0.00,,15.80,9.30,504,0.00,58.2,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:57:57,21.51,0,0,0,0,0,0,0,0.00,0,1.00,2.95,0.52,2.95,1.00,D,0.00,12.00,12.00,1.33,1.35,^,0.00,,13.60,9.20,504,0.00,59.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:57:58,22.52,0,0,0,0,0,0,0,0.00,0,1.00,3.10,0.63,2.54,1.00,D,0.00,12.00,12.00,1.89,1.73,^,0.00,,12.80,9.20,504,0.00,59.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:57:59,23.53,0,0,0,0,0,0,0,0.00,0,1.00,3.10,0.73,2.85,1.00,D,0.00,12.00,12.00,2.07,2.15,^,0.00,,10.30,9.30,504,0.00,59.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:00,24.54,0,0,0,0,0,0,0,0.87,0,1.00,3.10,0.79,1.44,1.00,D,0.00,12.00,12.00,12.00,2.28,^,0.00,,16.30,9.20,504,0.00,59.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:01,25.56,0,0,0,0,0,0,0,0.00,0,0.00,3.10,0.81,0.41,0.53,D,0.00,12.00,4.37,12.00,2.23,^,0.00,,15.20,9.30,504,0.04,59.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:02,26.57,0,0,0,1,0,0,0,-1.00,0,1.00,3.10,0.78,0.00,-0.22,R,0.00,12.00,4.36,12.00,1.79,^,0.00,,17.50,9.60,504,0.04,59.3,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:03,27.66,0,0,0,0,0,0,0,0.00,0,0.00,3.10,0.75,0.01,-0.46,R,0.00,12.00,4.37,12.00,1.47,^,0.00,,12.00,9.70,504,0.25,59.3,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:04,28.59,0,0,0,0,0,0,0,0.00,0,0.00,3.10,0.72,0.00,-0.00,R,0.00,12.00,4.38,12.00,0.20,^,0.00,,8.30,9.80,504,1.19,57.6,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:05,29.61,0,0,0,0,0,0,0,0.00,0,0.00,3.10,0.70,0.00,-0.00,R,0.00,12.00,4.38,12.00,0.21,^,0.00,,8.80,9.70,504,0.01,57.6,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:06,30.62,0,0,0,0,0,0,0,0.00,0,0.00,3.10,0.68,0.00,-0.00,R,0.00,12.00,4.37,12.00,0.22,^,0.00,,6.00,9.70,504,0.00,57.6,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:07,31.63,0,0,0,0,0,0,0,0.00,0,0.00,3.10,0.65,0.00,-0.00,R,0.00,12.00,3.62,12.00,0.22,^,0.00,,4.80,9.60,504,0.08,57.6,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:08,32.64,0,0,0,0,0,0,0,0.00,0,0.00,3.10,0.63,0.00,-0.00,R,0.00,12.00,4.39,12.00,0.22,^,0.00,,4.80,9.50,504,0.61,58.2,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:09,33.66,0,0,0,0,0,0,0,0.00,0,0.00,3.10,0.62,0.00,-0.00,R,0.00,12.00,4.40,12.00,0.06,^,0.00,,9.20,9.50,504,0.19,57.6,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:10,34.66,0,0,0,0,0,0,0,0.00,0,0.00,3.10,0.60,0.00,-0.00,R,0.00,12.00,1.46,12.00,0.08,^,0.00,,20.10,9.50,504,0.35,57.6,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:11,35.67,0,0,1,0,0,0,0,0.00,0,0.00,3.10,0.58,0.00,0.00,N,0.00,12.00,1.81,1.18,0.10,^,0.00,,15.50,9.50,504,0.16,57.6,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:12,36.68,0,0,1,0,0,0,0,0.00,0,0.00,3.10,0.56,0.00,0.00,D,0.00,12.00,1.68,12.00,0.06,^,0.00,,16.90,9.50,504,0.01,59.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:13,37.69,0,0,0,0,0,0,0,0.00,0,0.00,3.10,0.55,0.00,0.00,D,0.00,12.00,1.64,12.00,0.14,^,0.00,,7.10,9.50,504,0.83,58.2,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:14,38.70,0,0,0,0,0,0,0,0.00,0,0.00,3.10,0.54,0.00,0.00,D,0.00,12.00,1.64,12.00,0.09,^,0.00,,5.10,9.40,504,0.88,57.6,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:15,39.71,0,0,0,0,0,0,0,0.00,0,0.00,3.10,0.52,0.00,0.00,D,0.00,12.00,1.65,12.00,0.13,^,0.00,,4.80,9.30,504,1.89,57.6,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:16,40.72,0,0,0,0,0,0,0,0.00,0,0.00,3.10,0.51,0.00,0.00,D,0.00,12.00,1.64,12.00,0.19,^,0.00,,5.00,9.30,504,2.90,57.6,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:18,41.74,0,0,0,0,0,0,0,0.00,0,0.00,3.10,0.50,0.00,0.00,D,0.00,12.00,1.63,12.00,0.18,^,0.00,,5.30,9.30,504,3.92,57.6,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:19,42.75,0,0,0,0,0,0,0,0.00,0,0.00,3.10,0.48,0.00,0.00,D,0.00,12.00,1.62,12.00,0.17,^,0.00,,4.10,9.40,504,4.93,57.1,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:20,43.76,0,0,0,0,0,0,0,0.00,0,0.00,3.10,0.47,0.00,0.00,D,0.00,12.00,1.62,12.00,0.17,^,0.00,,6.50,9.40,504,5.94,57.1,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:21,44.77,0,0,0,0,0,0,0,0.00,0,0.00,3.10,0.46,0.00,0.00,D,0.00,12.00,1.61,12.00,0.15,^,0.00,,5.50,9.30,504,6.95,56.0,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:22,45.78,0,0,1,0,0,0,0,1.00,0,0.00,3.10,0.45,0.00,0.00,D,0.00,12.00,1.61,12.00,0.20,^,0.00,,9.20,9.30,504,7.96,57.6,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:23,46.79,0,0,1,0,0,0,0,0.99,0,1.00,3.10,0.44,0.10,0.38,D,0.00,12.00,1.61,12.00,1.08,^,0.00,,14.20,9.30,504,0.01,56.5,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:24,47.81,0,0,0,0,0,0,0,0.99,0,1.00,3.10,0.45,1.44,0.88,D,0.00,12.00,1.57,12.00,1.58,^,0.00,,10.90,9.30,504,0.00,56.5,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:25,48.82,0,0,0,0,0,0,0,1.00,0,1.00,3.10,0.49,2.82,1.00,D,0.00,12.00,12.00,12.00,1.95,^,0.00,,16.10,9.20,504,0.00,58.2,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:26,49.83,0,0,0,0,0,0,0,0.85,0,1.00,3.38,0.54,3.27,1.00,D,0.00,12.00,12.00,12.00,2.30,^,0.00,,19.10,9.20,504,0.00,58.7,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:27,50.84,0,0,0,0,0,0,0,0.66,0,1.00,3.39,0.59,3.39,1.00,D,0.00,12.00,12.00,12.00,2.54,^,0.00,,17.60,9.50,504,0.00,58.7,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:28,51.85,0,0,0,0,0,0,0,-0.64,0,1.00,3.39,0.64,3.24,1.00,D,0.00,12.00,12.00,12.00,2.62,^,0.00,,13.90,9.60,504,0.00,57.1,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:29,52.86,0,0,0,0,0,0,0,0.00,0,0.18,3.50,0.69,2.75,0.95,D,0.00,12.00,12.00,12.00,2.32,^,0.00,,17.20,9.60,504,0.00,58.7,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:30,53.88,0,0,0,0,0,0,0,1.00,0,1.00,3.50,0.72,1.45,0.63,D,0.00,12.00,12.00,12.00,1.46,^,0.00,,17.60,9.50,504,0.00,58.2,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:31,54.89,0,0,0,0,0,0,0,1.00,0,1.00,3.50,0.73,2.24,1.00,D,0.00,12.00,12.00,12.00,1.66,^,0.00,,14.10,9.40,504,0.00,59.3,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:32,55.90,0,0,0,0,0,0,0,1.00,0,1.00,3.50,0.77,2.64,1.00,D,0.00,12.00,12.00,12.00,2.17,^,0.00,,13.90,9.40,504,0.00,57.1,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:33,56.91,0,0,0,0,0,0,0,0.00,0,1.00,3.50,0.80,2.57,1.00,D,0.00,12.00,12.00,12.00,2.68,^,0.00,,15.90,9.50,504,0.00,59.3,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:34,57.91,0,0,0,0,0,0,0,1.00,0,1.00,3.50,0.83,2.73,1.00,D,0.00,12.00,12.00,12.00,3.23,^,0.00,,11.60,9.50,504,0.00,59.3,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:35,58.92,0,0,0,0,0,0,0,0.00,0,1.00,3.50,0.86,2.62,1.00,D,0.00,3.14,12.00,12.00,12.00,^,0.00,,16.30,9.50,504,0.00,57.1,1,0,0.00,0.00,0.00,3.14,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:36,59.93,0,0,0,0,0,0,0,0.00,0,1.00,3.50,0.89,2.57,1.00,D,0.00,2.15,2.06,12.00,12.00,^,0.00,,18.80,9.50,504,0.00,58.2,1,0,0.00,0.00,0.00,2.15,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:37,60.95,0,0,0,0,0,0,0,1.00,0,1.00,3.50,0.92,2.48,1.00,D,0.00,1.28,1.26,1.47,1.74,^,0.00,,11.80,9.50,504,0.00,58.2,1,0,0.00,0.00,0.00,1.28,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:38,61.96,0,0,0,0,0,0,0,1.00,0,1.00,3.50,0.94,2.44,1.00,D,0.00,3.17,12.00,1.07,1.17,^,0.00,,20.50,9.50,504,0.00,59.8,1,0,0.00,0.00,0.00,3.17,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:39,62.97,0,0,0,1,0,0,0,-1.00,0,0.00,3.50,0.96,1.78,0.00,R,0.00,12.00,2.33,0.65,2.11,^,0.00,,21.20,9.40,504,0.00,59.3,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:40,63.98,0,0,0,0,0,0,0,-1.00,0,1.00,3.50,0.96,0.18,-0.60,R,0.00,12.00,2.29,0.49,0.47,^,0.00,,15.40,9.50,504,0.00,59.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:41,64.99,0,0,1,0,0,0,0,0.00,0,0.00,3.50,0.96,1.85,0.00,D,0.00,0.60,12.00,12.00,2.18,CAUTION_WARNING,0.00,,15.80,9.40,504,0.00,58.7,1,0,0.00,0.00,0.00,0.60,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:42,66.00,0,0,0,0,0,0,0,1.00,0,1.00,3.50,0.96,0.13,0.43,D,0.00,0.78,1.10,2.19,2.16,CAUTION_WARNING,0.00,,15.20,9.40,504,0.00,59.3,1,0,0.00,0.00,0.00,0.78,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:43,67.11,0,0,0,1,0,0,0,-1.00,0,0.00,3.50,0.95,1.30,0.00,N,0.00,0.44,0.50,2.11,2.43,STOP_WARNING,0.00,,17.10,9.40,504,0.00,59.8,1,0,0.00,0.00,0.00,0.44,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:44,68.02,0,0,0,1,0,0,0,-1.00,1,1.00,3.50,0.95,0.00,0.00,P,0.00,0.22,0.28,12.00,2.10,STOP_WARNING,0.00,,17.00,9.40,504,0.43,59.8,1,1,0.00,0.00,0.00,0.22,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:45,69.03,0,0,0,0,0,0,0,-1.00,1,1.00,3.50,0.94,0.00,0.00,P,0.00,0.21,0.28,12.00,2.10,STOP_WARNING,0.00,,9.90,9.40,504,1.44,58.7,1,1,0.00,0.00,0.00,0.21,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:46,70.04,0,0,0,1,0,0,0,-1.00,1,1.00,3.50,0.92,0.00,0.00,P,0.00,0.21,0.28,12.00,2.10,STOP_WARNING,0.00,,14.50,9.40,504,2.46,59.8,1,1,0.00,0.00,0.00,0.21,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:47,71.04,0,0,1,0,0,0,0,-1.00,0,1.00,3.50,0.91,0.00,-0.21,R,0.00,0.22,0.27,12.00,2.10,STOP_WARNING,0.00,,13.50,9.40,504,3.46,59.3,1,1,0.00,0.00,0.00,0.22,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:48,72.05,0,0,0,0,0,0,0,-1.00,0,1.00,3.50,0.90,0.20,-0.82,R,0.00,0.23,0.27,12.00,2.09,STOP_WARNING,0.00,,12.80,9.40,504,0.00,59.3,1,1,0.00,0.00,0.00,0.23,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:49,73.06,0,0,1,0,0,0,0,1.00,0,1.00,3.50,0.90,0.38,0.16,D,0.00,12.00,0.53,2.18,2.35,^,0.00,,16.70,9.30,504,0.00,59.3,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:50,74.08,0,0,0,0,0,0,0,1.00,0,1.00,3.50,0.89,0.38,0.67,D,0.00,12.00,0.51,2.14,2.38,^,0.00,,6.50,9.30,504,0.00,59.3,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:51,75.09,0,0,0,0,0,0,0,-0.47,0,1.00,3.50,0.89,2.46,1.00,D,0.00,1.61,12.00,1.57,0.63,^,0.00,,11.40,9.30,504,0.00,58.2,1,0,0.00,0.00,0.00,1.61,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:52,76.09,0,0,0,0,0,0,0,0.00,0,1.00,3.50,0.92,3.02,1.00,D,0.00,12.00,12.00,12.00,1.19,^,0.00,,20.60,9.40,504,0.00,58.2,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:53,77.10,0,0,0,0,0,0,0,0.00,0,1.00,3.50,0.95,2.72,1.00,D,0.00,3.07,12.00,12.00,1.98,^,0.00,,11.80,9.30,504,0.00,59.3,1,0,0.00,0.00,0.00,3.07,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:54,78.12,0,0,0,0,0,0,0,0.99,0,1.00,3.50,0.97,3.04,1.00,D,0.00,2.26,12.00,2.27,12.00,^,0.00,,14.40,9.30,504,0.00,59.3,1,0,0.00,0.00,0.00,2.26,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:55,79.13,0,0,0,0,0,0,0,0.57,0,1.00,3.50,1.00,3.10,1.00,D,0.00,1.90,12.00,1.74,12.00,^,0.00,,12.40,9.30,504,0.00,59.8,1,0,0.00,0.00,0.00,1.90,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:56,80.14,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.02,2.98,1.00,D,0.00,1.37,12.00,1.31,12.00,^,0.00,,12.50,9.30,504,0.00,59.3,1,0,0.00,0.00,0.00,1.37,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:57,81.16,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.04,2.98,1.00,D,0.00,12.00,12.00,0.92,12.00,^,0.00,,17.80,9.30,504,0.00,58.2,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:58,82.18,0,0,0,0,0,0,0,0.89,0,1.00,3.50,1.06,2.76,1.00,D,0.00,12.00,12.00,12.00,1.74,^,0.00,,17.40,9.30,504,0.00,59.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:58:59,83.19,0,0,0,0,0,0,0,1.00,0,1.00,3.50,1.09,3.04,1.00,D,0.00,12.00,12.00,12.00,2.30,^,0.00,,14.80,9.30,504,0.00,58.7,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:00,84.20,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.11,2.83,1.00,D,0.00,12.00,12.00,12.00,12.00,^,0.00,,12.60,9.30,504,0.00,58.2,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:01,85.22,0,0,0,0,0,0,0,0.94,0,1.00,3.50,1.13,2.90,1.00,D,0.00,12.00,12.00,12.00,1.69,^,0.00,,11.40,9.30,504,0.00,58.2,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:02,86.22,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.15,2.92,1.00,D,0.00,12.00,0.72,1.96,12.00,^,0.00,,15.70,9.40,504,0.00,59.3,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:03,87.24,0,0,0,0,0,0,0,0.00,0,1.00,3.50,1.17,2.98,1.00,D,0.00,1.01,0.47,1.92,0.40,^,0.00,,18.90,9.50,504,0.00,58.2,1,0,0.00,0.00,0.00,1.01,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:04,88.35,0,0,0,0,0,0,0,1.00,0,0.00,3.50,1.19,2.30,0.65,D,0.00,0.16,0.13,1.08,0.17,STOP_WARNING,0.00,,21.60,9.70,504,0.01,59.8,1,0,0.00,0.00,0.00,0.16,0.00,0.00,0,0,0.00,0,0.00
2026-04-10 19:59:05,89.26,0,0,0,1,0,0,0,-1.00,0,1.00,3.50,1.18,0.00,-0.34,R,0.00,0.19,0.16,1.03,0.23,STOP_WARNING,0.00,,14.00,9.70,504,0.51,58.2,1,1,0.00,0.00,0.00,0.19,0.00,0.00,0,0,0.00,0,0.00
