Current Time,Time Since Program Started (s),Autonomous Mode (On/Off),Cruise Control (Active/Inactive),Shift Up PRND (Event),Shift Down PRND (Event),Quit (Event),Increase CC (Event),Decrease CC (Event),Steer (Value),Brake (On/Off),Gas (Value),Maximum Speed Recall (MPH),Average Speed (MPH),Current Speed (MPH),Motor PWM Value,Gear Mode,Cruise Control Target Speed (MPH),LiDAR Front Distance (m),LiDAR Left Distance (m),LiDAR Right Distance (m),LiDAR Back Distance (m),LiDAR Determined Direction,Target Heading (deg),Stop Reason,CPU Usage (%),Memory Usage (%),Number of LiDAR Points in Scan,Time Since Last Hall Sensor Pulse (s),CPU Temp (C),AEB Enabled (On/Off),AEB Triggered (On/Off),PID Output (Cruise Control),LiDAR Best Heading (deg),LiDAR Heading Confidence,LiDAR Forward Clearance (m),Camera Steering Bias,Camera Confidence,Camera Left Edge Found,Camera Right Edge Found,Camera Corridor Width (px),Driveway Cut Suspected
2026-05-06 20:04:15,4.28,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.51,1.96,0.45,1.58,STOP_WARNING,0.00,aeb_stop,32.80,13.20,504,0.48,43.9,1,1,0.00,0.00,0.00,0.51,0.00,0.00,0,0,0.00,0
2026-05-06 20:04:16,5.29,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,3.25,1.96,0.20,0.10,^,0.00,,42.60,13.20,504,1.49,43.9,1,0,0.00,0.00,0.00,3.25,0.00,0.00,0,0,0.00,0
2026-05-06 20:04:17,6.30,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,3.25,1.96,0.12,0.09,^,0.00,,43.20,13.30,504,2.50,44.4,1,0,0.00,0.00,0.00,3.25,0.00,0.00,0,0,0.00,0
2026-05-06 20:04:18,7.29,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.96,2.11,0.07,0.06,^,0.00,,43.40,13.30,504,3.49,46.1,1,0,0.00,0.00,0.00,1.96,0.00,0.00,0,0,0.00,0
2026-05-06 20:04:19,8.31,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,2.65,1.87,1.90,0.07,^,0.00,,44.40,13.30,504,4.50,46.6,1,0,0.00,0.00,0.00,2.65,0.00,0.00,0,0,0.00,0
2026-05-06 20:04:20,9.33,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.03,1.66,1.35,0.12,WARN_WARNING,0.00,,45.00,13.30,504,0.91,47.2,1,0,0.00,0.00,0.00,1.03,0.00,0.00,0,0,0.00,0
2026-05-06 20:04:22,10.34,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.06,0.82,0.49,0.16,WARN_WARNING,0.00,,45.20,13.30,504,0.73,46.1,1,0,0.00,0.00,0.00,1.06,0.00,0.00,0,0,0.00,0
2026-05-06 20:04:23,11.45,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.80,0.43,0.69,0.19,WARN_WARNING,0.00,,43.00,13.30,504,1.84,48.3,1,0,0.00,0.00,0.00,0.80,0.00,0.00,0,0,0.00,0
2026-05-06 20:04:24,12.36,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,12.00,0.52,0.27,0.15,^,0.00,,44.80,13.20,504,2.75,48.8,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
2026-05-06 20:04:25,13.39,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,2.78,12.00,1.54,0.17,^,0.00,,44.10,13.20,504,0.89,48.8,1,0,0.00,0.00,0.00,2.78,0.00,0.00,0,0,0.00,0
