Current Time,Time Since Program Started (s),Autonomous Mode (On/Off),Cruise Control (Active/Inactive),Shift Up PRND (Event),Shift Down PRND (Event),Quit (Event),Increase CC (Event),Decrease CC (Event),Steer (Value),Brake (On/Off),Gas (Value),Maximum Speed Recall (MPH),Average Speed (MPH),Current Speed (MPH),Motor PWM Value,Gear Mode,Cruise Control Target Speed (MPH),LiDAR Front Distance (m),LiDAR Left Distance (m),LiDAR Right Distance (m),LiDAR Back Distance (m),LiDAR Determined Direction,Target Heading (deg),Stop Reason,CPU Usage (%),Memory Usage (%),Number of LiDAR Points in Scan,Time Since Last Hall Sensor Pulse (s),CPU Temp (C),AEB Enabled (On/Off),AEB Triggered (On/Off),PID Output (Cruise Control),LiDAR Best Heading (deg),LiDAR Heading Confidence,LiDAR Forward Clearance (m),Camera Steering Bias,Camera Confidence,Camera Left Edge Found,Camera Right Edge Found,Camera Corridor Width (px),Driveway Cut Suspected
2026-04-29 18:52:04,10.13,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.49,0.24,1.76,0.26,STOP_WARNING,0.00,aeb_stop,9.00,12.80,504,10.13,39.5,1,1,0.00,0.00,0.00,0.49,0.00,0.00,0,0,0.00,0
2026-04-29 18:52:05,11.14,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.49,0.24,1.76,0.26,STOP_WARNING,0.00,aeb_stop,16.80,12.80,504,11.14,40.6,1,1,0.00,0.00,0.00,0.49,0.00,0.00,0,0,0.00,0
2026-04-29 18:52:06,12.15,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.49,0.24,1.76,0.26,STOP_WARNING,0.00,aeb_stop,16.80,12.80,504,0.03,40.6,1,1,0.00,0.00,0.00,0.49,0.00,0.00,0,0,0.00,0
2026-04-29 18:52:07,13.26,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.52,0.24,1.76,0.26,STOP_WARNING,0.00,aeb_stop,17.70,12.70,504,1.11,41.1,1,1,0.00,0.00,0.00,0.52,0.00,0.00,0,0,0.00,0
2026-04-29 18:52:08,14.17,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.72,0.24,1.76,0.26,WARN_WARNING,0.00,,17.70,12.70,504,2.01,40.6,1,0,0.00,0.00,0.00,0.72,0.00,0.00,0,0,0.00,0
2026-04-29 18:52:09,15.18,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.73,0.26,1.76,0.27,WARN_WARNING,0.00,,18.00,12.70,504,0.38,42.2,1,0,0.00,0.00,0.00,0.73,0.00,0.00,0,0,0.00,0
2026-04-29 18:52:10,16.19,0,0,1,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,-0.00,R,0.00,0.75,0.26,1.76,0.27,WARN_WARNING,0.00,,21.60,12.70,504,1.40,41.1,1,0,0.00,0.00,0.00,0.75,0.00,0.00,0,0,0.00,0
2026-04-29 18:52:11,17.20,0,0,0,0,0,0,0,0.00,0,1.00,0.02,0.00,0.02,-0.37,R,0.00,0.39,0.26,1.76,0.27,STOP_WARNING,0.00,,22.40,12.60,504,0.00,41.1,1,0,0.00,0.00,0.00,0.39,0.00,0.00,0,0,0.00,0
2026-04-29 18:52:12,18.21,0,0,0,0,0,0,0,-0.17,0,1.00,1.34,0.02,1.34,-0.88,R,0.00,0.49,0.30,0.83,0.32,STOP_WARNING,0.00,,20.90,12.60,504,0.00,42.2,1,0,0.00,0.00,0.00,0.49,0.00,0.00,0,0,0.00,0
2026-04-29 18:52:13,19.32,0,0,0,0,0,0,0,-0.83,0,0.00,2.29,0.13,2.08,-0.27,R,0.00,0.96,0.77,0.51,0.51,WARN_WARNING,0.00,,23.50,12.60,504,0.00,40.0,1,0,0.00,0.00,0.00,0.96,0.00,0.00,0,0,0.00,0
2026-04-29 18:52:14,20.23,0,0,0,0,0,0,0,-1.00,0,1.00,2.29,0.19,0.78,-0.52,R,0.00,0.83,0.98,12.00,1.08,WARN_WARNING,0.00,,23.50,12.60,504,0.00,41.1,1,0,0.00,0.00,0.00,0.83,0.00,0.00,0,0,0.00,0
