Current Time,Time Since Program Started (s),Autonomous Mode (On/Off),Cruise Control (Active/Inactive),Shift Up PRND (Event),Shift Down PRND (Event),Quit (Event),Increase CC (Event),Decrease CC (Event),Steer (Value),Brake (On/Off),Gas (Value),Maximum Speed Recall (MPH),Average Speed (MPH),Current Speed (MPH),Motor PWM Value,Gear Mode,Cruise Control Target Speed (MPH),LiDAR Front Distance (m),LiDAR Left Distance (m),LiDAR Right Distance (m),LiDAR Back Distance (m),LiDAR Determined Direction,Target Heading (deg),Stop Reason,CPU Usage (%),Memory Usage (%),Number of LiDAR Points in Scan,Time Since Last Hall Sensor Pulse (s),CPU Temp (C),AEB Enabled (On/Off),AEB Triggered (On/Off),PID Output (Cruise Control),LiDAR Best Heading (deg),LiDAR Heading Confidence,LiDAR Forward Clearance (m),Camera Steering Bias,Camera Confidence,Camera Left Edge Found,Camera Right Edge Found,Camera Corridor Width (px),Driveway Cut Suspected
2026-05-03 17:24:13,9.64,0,0,1,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,-0.00,R,0.00,1.15,2.21,1.16,0.84,WARN_WARNING,0.00,,11.50,13.50,504,9.64,51.0,1,0,0.00,0.00,0.00,1.15,0.00,0.00,0,0,0.00,0
2026-05-03 17:24:14,10.64,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,-0.00,R,0.00,1.15,2.21,1.16,0.84,WARN_WARNING,0.00,,35.80,13.50,504,10.64,49.9,1,0,0.00,0.00,0.00,1.15,0.00,0.00,0,0,0.00,0
2026-05-03 17:24:15,11.64,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,-0.00,R,0.00,1.15,2.21,1.16,0.84,WARN_WARNING,0.00,,34.30,13.50,504,11.64,51.6,1,0,0.00,0.00,0.00,1.15,0.00,0.00,0,0,0.00,0
2026-05-03 17:24:16,12.65,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,-0.00,R,0.00,1.15,2.21,1.16,0.83,WARN_WARNING,0.00,,35.30,13.40,504,12.65,52.1,1,0,0.00,0.00,0.00,1.15,0.00,0.00,0,0,0.00,0
2026-05-03 17:24:17,13.65,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,-0.00,R,0.00,1.15,2.21,1.16,0.83,WARN_WARNING,0.00,,35.80,13.40,504,13.65,51.6,1,0,0.00,0.00,0.00,1.15,0.00,0.00,0,0,0.00,0
2026-05-03 17:24:18,14.66,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,-0.00,R,0.00,1.15,2.21,1.16,0.83,WARN_WARNING,0.00,,33.90,13.40,504,14.66,52.7,1,0,0.00,0.00,0.00,1.15,0.00,0.00,0,0,0.00,0
2026-05-03 17:24:19,15.66,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,-0.00,R,0.00,1.15,2.21,1.17,0.83,WARN_WARNING,0.00,,35.20,13.40,504,15.66,52.1,1,0,0.00,0.00,0.00,1.15,0.00,0.00,0,0,0.00,0
2026-05-03 17:24:20,16.68,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,-0.00,R,0.00,1.15,2.21,1.16,0.83,WARN_WARNING,0.00,,34.50,13.30,504,16.68,52.7,1,0,0.00,0.00,0.00,1.15,0.00,0.00,0,0,0.00,0
2026-05-03 17:24:21,17.68,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,-0.00,R,0.00,1.15,2.21,1.17,0.84,WARN_WARNING,0.00,,34.10,13.30,504,17.68,53.2,1,0,0.00,0.00,0.00,1.15,0.00,0.00,0,0,0.00,0
2026-05-03 17:24:22,18.70,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,-0.00,R,0.00,1.15,2.21,1.16,0.84,WARN_WARNING,0.00,,35.60,13.20,504,18.70,53.2,1,0,0.00,0.00,0.00,1.15,0.00,0.00,0,0,0.00,0
