Current Time,Time Since Program Started (s),Autonomous Mode (On/Off),Cruise Control (Active/Inactive),Shift Up PRND (Event),Shift Down PRND (Event),Quit (Event),Increase CC (Event),Decrease CC (Event),Steer (Value),Brake (On/Off),Gas (Value),Maximum Speed Recall (MPH),Average Speed (MPH),Current Speed (MPH),Motor PWM Value,Gear Mode,Cruise Control Target Speed (MPH),LiDAR Front Distance (m),LiDAR Left Distance (m),LiDAR Right Distance (m),LiDAR Back Distance (m),LiDAR Determined Direction,Target Heading (deg),Stop Reason,CPU Usage (%),Memory Usage (%),Number of LiDAR Points in Scan,Time Since Last Hall Sensor Pulse (s),CPU Temp (C),AEB Enabled (On/Off),AEB Triggered (On/Off),PID Output (Cruise Control),LiDAR Best Heading (deg),LiDAR Heading Confidence,LiDAR Forward Clearance (m),Camera Steering Bias,Camera Confidence,Camera Left Edge Found,Camera Right Edge Found,Camera Corridor Width (px),Driveway Cut Suspected
2026-04-22 20:27:09,3.87,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.59,2.64,0.76,0.49,^,0.00,,28.00,14.20,504,3.87,46.6,1,0,0.00,0.00,0.00,1.59,0.00,0.00,0,0,0.00,0
2026-04-22 20:27:10,4.87,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.59,2.64,0.76,0.49,^,0.00,,44.70,14.70,504,4.87,48.8,1,0,0.00,0.00,0.00,1.59,0.00,0.00,0,0,0.00,0
2026-04-22 20:27:11,5.89,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.59,2.64,0.75,0.49,^,0.00,,46.40,14.80,504,0.06,48.8,1,0,0.00,0.00,0.00,1.59,0.00,0.00,0,0,0.00,0
2026-04-22 20:27:12,6.90,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.59,2.64,0.76,0.49,^,0.00,,46.90,14.40,504,1.07,49.4,1,0,0.00,0.00,0.00,1.59,0.00,0.00,0,0,0.00,0
2026-04-22 20:27:13,7.91,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.59,2.64,0.77,0.49,^,0.00,,47.00,14.40,504,2.09,50.5,1,0,0.00,0.00,0.00,1.59,0.00,0.00,0,0,0.00,0
2026-04-22 20:27:14,8.91,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.59,2.65,0.76,0.49,^,0.00,,45.20,14.40,504,3.09,54.3,1,0,0.00,0.00,0.00,1.59,0.00,0.00,0,0,0.00,0
2026-04-22 20:27:15,9.91,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.59,1.28,0.76,0.49,^,0.00,,45.00,14.40,504,4.09,53.8,1,0,0.00,0.00,0.00,1.59,0.00,0.00,0,0,0.00,0
2026-04-22 20:27:16,10.92,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.59,1.09,0.76,0.49,^,0.00,,46.70,14.30,504,5.10,52.7,1,0,0.00,0.00,0.00,1.59,0.00,0.00,0,0,0.00,0
2026-04-22 20:27:17,11.94,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.59,1.07,0.76,0.49,^,0.00,,47.50,14.10,504,6.11,55.4,1,0,0.00,0.00,0.00,1.59,0.00,0.00,0,0,0.00,0
2026-04-22 20:27:18,12.95,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.59,0.84,0.75,0.49,^,0.00,,47.30,14.20,504,7.12,56.5,1,0,0.00,0.00,0.00,1.59,0.00,0.00,0,0,0.00,0
