Current Time,Time Since Program Started (s),Autonomous Mode (On/Off),Cruise Control (Active/Inactive),Shift Up PRND (Event),Shift Down PRND (Event),Quit (Event),Increase CC (Event),Decrease CC (Event),Steer (Value),Brake (On/Off),Gas (Value),Maximum Speed Recall (MPH),Average Speed (MPH),Current Speed (MPH),Motor PWM Value,Gear Mode,Cruise Control Target Speed (MPH),LiDAR Front Distance (m),LiDAR Left Distance (m),LiDAR Right Distance (m),LiDAR Back Distance (m),LiDAR Determined Direction,Target Heading (deg),Stop Reason,CPU Usage (%),Memory Usage (%),Number of LiDAR Points in Scan,Time Since Last Hall Sensor Pulse (s),CPU Temp (C),AEB Enabled (On/Off),AEB Triggered (On/Off),PID Output (Cruise Control),LiDAR Best Heading (deg),LiDAR Heading Confidence,LiDAR Forward Clearance (m),Camera Steering Bias,Camera Confidence,Camera Left Edge Found,Camera Right Edge Found,Camera Corridor Width (px),Driveway Cut Suspected
2026-05-06 19:59:10,4.26,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.10,1.30,1.10,1.31,WARN_WARNING,0.00,,30.80,13.50,504,4.26,40.0,1,0,0.00,0.00,0.00,1.10,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:11,5.26,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.10,1.30,1.10,1.31,WARN_WARNING,0.00,,39.00,13.70,504,5.26,42.8,1,0,0.00,0.00,0.00,1.10,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:12,6.27,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.10,1.30,1.10,1.31,WARN_WARNING,0.00,,40.40,13.60,504,6.27,42.2,1,0,0.00,0.00,0.00,1.10,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:13,7.29,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.10,1.30,1.10,1.31,WARN_WARNING,0.00,,39.30,13.60,504,7.29,41.7,1,0,0.00,0.00,0.00,1.10,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:14,8.31,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.10,1.30,1.10,1.31,WARN_WARNING,0.00,,39.40,13.60,504,8.31,44.4,1,0,0.00,0.00,0.00,1.10,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:15,9.32,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.10,1.30,1.10,1.31,WARN_WARNING,0.00,,40.10,13.50,504,9.32,45.0,1,0,0.00,0.00,0.00,1.10,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:16,10.35,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.10,1.30,1.10,1.31,WARN_WARNING,0.00,,40.30,13.50,504,10.35,45.0,1,0,0.00,0.00,0.00,1.10,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:17,11.36,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,1.10,1.29,1.10,1.31,WARN_WARNING,0.00,,39.00,13.40,504,0.77,45.0,1,0,0.00,0.00,0.00,1.10,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:18,12.38,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.93,1.30,1.10,1.31,WARN_WARNING,0.00,,40.50,13.40,504,1.79,44.4,1,0,0.00,0.00,0.00,0.93,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:19,13.38,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.58,1.30,1.10,1.31,STOP_WARNING,0.00,aeb_stop,40.10,13.40,504,2.79,46.6,1,1,0.00,0.00,0.00,0.58,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:20,14.39,0,0,0,0,0,0,0,0.00,1,0.00,0.00,0.00,0.00,0.00,P,0.00,0.38,0.45,1.10,1.31,STOP_WARNING,0.00,aeb_stop,39.90,13.40,504,3.80,46.6,1,1,0.00,0.00,0.00,0.38,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:21,15.40,0,0,0,1,0,0,0,-1.00,1,1.00,0.00,0.00,0.00,0.00,P,0.00,1.10,0.54,1.10,1.31,WARN_WARNING,0.00,,40.30,13.40,504,0.22,46.6,1,0,0.00,0.00,0.00,1.10,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:22,16.42,0,0,1,0,0,0,0,-1.00,0,1.00,0.00,0.00,0.00,-0.05,R,0.00,1.10,0.69,1.11,0.77,WARN_WARNING,0.00,,39.80,13.30,504,1.24,47.2,1,0,0.00,0.00,0.00,1.10,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:23,17.46,0,0,0,0,0,0,0,-1.00,0,1.00,0.08,0.00,0.08,-0.56,R,0.00,1.11,0.71,1.15,0.79,WARN_WARNING,0.00,,40.10,13.30,504,0.00,47.2,1,0,0.00,0.00,0.00,1.11,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:24,18.46,0,0,1,0,0,0,0,-1.00,0,0.00,0.58,0.02,0.58,0.00,N,0.00,1.39,1.58,3.06,0.80,^,0.00,,43.50,13.20,504,0.00,47.2,1,0,0.00,0.00,0.00,1.39,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:25,19.49,0,0,1,0,0,0,0,1.00,0,1.00,0.58,0.03,0.03,0.34,D,0.00,1.71,1.50,12.00,0.73,^,0.00,,42.50,13.20,504,0.00,48.3,1,0,0.00,0.00,0.00,1.71,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:26,20.51,0,0,0,0,0,0,0,1.00,0,0.53,0.91,0.04,0.91,0.82,D,0.00,2.09,1.45,3.61,0.81,^,0.00,,42.50,13.20,504,0.00,48.8,1,0,0.00,0.00,0.00,2.09,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:27,21.54,0,0,0,0,0,0,0,1.00,0,0.00,1.87,0.12,1.69,0.20,D,0.00,2.94,2.85,1.92,1.46,^,0.00,,43.30,13.20,504,0.00,46.1,1,0,0.00,0.00,0.00,2.94,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:28,22.57,0,0,0,0,0,0,0,0.00,0,0.00,1.87,0.16,0.00,0.00,D,0.00,12.00,2.77,1.80,1.52,^,0.00,,41.50,13.10,504,0.13,47.2,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:29,23.59,0,0,0,0,0,0,0,0.00,0,0.00,1.87,0.15,0.00,0.00,D,0.00,12.00,2.77,1.81,1.43,^,0.00,,41.60,13.10,504,1.15,45.5,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:30,24.61,0,0,0,0,0,0,0,0.00,0,0.00,1.87,0.14,0.00,0.00,D,0.00,12.00,2.76,1.82,1.73,^,0.00,,41.60,13.10,504,2.17,47.7,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:31,25.62,0,0,0,0,0,0,0,0.00,0,1.00,1.87,0.14,0.00,0.19,D,0.00,12.00,2.76,1.80,1.90,^,0.00,,42.00,13.10,504,3.18,48.3,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
2026-05-06 19:59:32,26.63,0,0,0,0,0,0,0,0.00,0,1.00,1.87,0.14,0.27,0.69,D,0.00,12.00,2.75,1.79,1.95,^,0.00,,41.90,13.00,504,0.00,47.7,1,0,0.00,0.00,0.00,12.00,0.00,0.00,0,0,0.00,0
